Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Hand Pink Y meters,Body Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters
14.0,556.6653442,1542.118164,747.5742798,1198.084106,648.1270752,1007.070007,643.196106,1286.593994,1660090082362496.5,-0.14036775173221305,0.2166665,0.5141721873052436,-0.6905080523205817,0.5986521693500713,0.5940976066392518,-1.4244002751896592,-1.1066281236583353,-0.93019512291151,-1.1883815922104417
15.0,556.8411255,1542.333374,747.5742798,1198.084106,648.206604,1007.272583,643.364502,1286.639038,1660090082379163.2,-0.16254137076702496,0.23333325,0.5143345503056532,-0.6905080523205817,0.5987256273037158,0.5942531480979677,-1.4245990570926157,-1.1066281236583353,-0.930382235233304,-1.188423197767975
16.0,556.7880249,1542.228638,747.5742798,1198.084106,648.2322998,1007.5,643.2044067,1286.725952,1660090082395830.0,-0.155220699153435,0.25,0.5142855031502416,-0.6905080523205817,0.5987493616098446,0.5941052737037092,-1.4245023161354666,-1.1066281236583353,-0.9305922923125504,-1.1885034771709466
17.0,556.9176025,1542.646118,747.7491455,1198.318481,648.114563,1007.479187,643.3264771,1286.670044,1660090082412496.5,-0.17611164496961235,0.2666665,0.514405189419042,-0.6906695696134947,0.5986406122712823,0.594218025836076,-1.4248879277187865,-1.1068446075973035,-0.9305730680769376,-1.188451836918958
18.0,557.0,1542.5,747.6480713,1198.206421,648.2354126,1007.673523,643.237915,1286.90686,1660090082429163.2,-0.18216846732526673,0.28333325,0.5144812970899163,-0.6905762109321332,0.5987522367936536,0.594136224141137,-1.4247529636646246,-1.1067411017191138,-0.930752569400728,-1.1886705755237186
19.0,557.0,1542.5,747.7491455,1198.318481,648.2354126,1007.673523,643.237915,1286.90686,1660090082445829.8,-0.18216846732526673,0.29999975,0.5144812970899163,-0.6906695696134947,0.5987522367936536,0.594136224141137,-1.4247529636646246,-1.1068446075973035,-0.930752569400728,-1.1886705755237186
20.0,557.0,1542.5,747.7491455,1198.318481,648.248291,1007.727417,643.237915,1286.90686,1660090082462496.5,-0.18218781199752626,0.3166665,0.5144812970899163,-0.6906695696134947,0.5987641321184946,0.594136224141137,-1.4247529636646246,-1.1068446075973035,-0.930802349391797,-1.1886705755237186
21.0,556.899231,1542.700317,747.6480713,1198.206421,648.1144409,1007.83252,643.1690063,1287.185425,1660090082479163.2,-0.1752823990161505,0.33333325,0.5143882203110537,-0.6905762109321332,0.5986404994918094,0.5940725756001014,-1.4249379894276213,-1.1067411017191138,-0.93089942933393,-1.1889278762104758
22.0,557.0,1542.5,747.5396118,1198.108887,648.1256104,1007.886108,643.2021484,1287.158447,1660090082495829.8,-0.18223774346913685,0.34999975,0.5144812970899163,-0.690476030709078,0.598650816365863,0.5941031877914773,-1.4247529636646246,-1.1066510129958993,-0.930948926683568,-1.1889029575813326
23.0,557.0,1542.5,747.6480713,1198.206421,648.1256104,1007.886108,643.2021484,1287.158447,1660090082512496.5,-0.18223774346913685,0.3666665,0.5144812970899163,-0.6905762109321332,0.598650816365863,0.5941031877914773,-1.4247529636646246,-1.1067411017191138,-0.930948926683568,-1.1889029575813326
24.0,557.0,1542.5,747.7008667,1198.208496,648.2003784,1008.152466,643.1690063,1287.185425,1660090082529163.2,-0.1823339549111973,0.38333325,0.5144812970899163,-0.6906249761850459,0.5987198769360979,0.5940725756001014,-1.4247529636646246,-1.1067430183235865,-0.9311949521940354,-1.1889278762104758
25.0,556.8477783,1542.488159,747.7008667,1198.208496,647.8250732,1008.173096,643.1862183,1287.048218,1660090082545830.0,-0.1662509088204443,0.4,0.5143406952628763,-0.6906249761850459,0.5983732207312494,0.5940884737187468,-1.4247420265496535,-1.1067430183235865,-0.9312140073989886,-1.1888011429334029
26.0,556.7592163,1542.693237,747.7415161,1198.494873,647.921875,1008.432312,643.1862183,1287.048218,1660090082562496.8,-0.16075441440190674,0.41666675,0.5142588936603039,-0.6906625226052218,0.5984626331470926,0.5940884737187468,-1.4249314498807928,-1.1070075346798105,-0.9314534360954096,-1.1888011429334029
27.0,556.8477783,1542.488159,747.6550293,1198.600342,648.1529541,1008.124023,643.2342529,1286.975464,1660090082579163.2,-0.16625217949337692,0.43333325,0.5143406952628763,-0.6905826377918552,0.5986760727792261,0.59413284158825,-1.4247420265496535,-1.1071049526832626,-0.9311686803959508,-1.1887339426240875
28.0,556.8477783,1542.488159,747.5829468,1198.716553,647.921875,1008.432312,643.1468506,1286.965088,1660090082595830.0,-0.16633900781129363,0.45,0.5143406952628763,-0.6905160577234575,0.5984626331470926,0.5940521111597533,-1.4247420265496535,-1.1072122926940635,-0.9314534360954096,-1.1887243586780578
29.0,557.1420898,1542.618896,747.3528442,1198.723633,647.659729,1008.159729,643.2084961,1286.867065,1660090082612496.5,-0.19922175694425298,0.4666665,0.5146125404375056,-0.6903035200500074,0.5982204981127893,0.594109050938568,-1.4248627837154302,-1.1072188322408918,-0.9312016607715232,-1.1886338182827532
30.0,557.4359741,1543.118652,747.5050659,1198.833374,647.659729,1008.159729,643.4140625,1287.044922,1660090082629163.2,-0.238637054054613,0.48333325,0.5148839910225295,-0.6904441218770473,0.5982204981127893,0.5942989253875987,-1.4253243907443505,-1.1073201961403962,-0.9312016607715232,-1.1887980985342013
31.0,557.4404907,1543.169312,747.2433472,1198.623291,647.6976318,1008.340637,643.4140625,1287.044922,1660090082645830.0,-0.24008797523057904,0.5,0.5148881628469936,-0.6902023815247157,0.5982555075952082,0.5942989253875987,-1.4253711836034355,-1.1071261498669016,-0.9313687591242952,-1.1887980985342013
32.0,557.5991821,1543.781738,747.3629761,1198.616089,647.921875,1008.432312,643.8304443,1287.327515,1660090082662496.5,-0.2674580027071671,0.5166665,0.5150347405082305,-0.6903128785294579,0.5984626331470926,0.5946835226022281,-1.4259368599460776,-1.1071194976329668,-0.9314534360954096,-1.1890591197427982
33.0,557.6541748,1543.896362,747.2584839,1198.505127,648.0,1008.5,643.9210205,1287.348389,1660090082679163.2,-0.2752497913657151,0.53333325,0.515085535329822,-0.6902163627617887,0.5985347944600821,0.5947671846504534,-1.426042734100831,-1.107017005938734,-0.931515957118816,-1.1890784003219643
34.0,558.1307983,1544.266724,747.2584839,1198.505127,648.0,1008.5,644.048584,1287.700195,1660090082695829.8,-0.3313172044840969,0.54999975,0.5155257756826113,-0.6902163627617887,0.5985347944600821,0.5948850105659674,-1.4263848244458093,-1.107017005938734,-0.931515957118816,-1.1894033511427973
35.0,558.2809448,1544.532593,747.2584839,1198.505127,647.8856812,1008.558167,644.1904907,1287.791748,1660090082712496.5,-0.3515677450536318,0.5666665,0.5156644607204451,-0.6902163627617887,0.5984292022078276,0.5950160847905308,-1.426630398284186,-1.107017005938734,-0.9315696839296022,-1.1894879154268054
36.0,558.7298584,1544.87854,747.2433472,1198.623291,647.8856812,1008.558167,644.4994507,1287.882324,1660090082729163.2,-0.40424054392588077,0.58333325,0.5160791064138192,-0.6902023815247157,0.5984292022078276,0.5953014602690746,-1.4269499373529193,-1.1071261498669016,-0.9315696839296022,-1.1895715772902975
37.0,559.1383667,1545.272949,747.3528442,1198.723633,647.9511108,1008.762695,644.6407471,1287.971802,1660090082745829.8,-0.4537106007623241,0.59999975,0.5164564311535965,-0.6903035200500074,0.5984896372266356,0.5954319707810066,-1.4273142390654936,-1.1072188322408918,-0.931758599245098,-1.1896542249698328
38.0,559.2410278,1545.640991,747.2953491,1198.617188,647.7668457,1008.945374,644.8051147,1288.050903,1660090082762496.5,-0.4707909699276313,0.6166665,0.516551255598639,-0.6902504138496046,0.5983194380387427,0.5955837913484169,-1.4276541865081214,-1.1071205127405888,-0.9319273334082416,-1.1897272877796732
39.0,559.5346069,1545.93457,747.4025879,1198.716553,647.5752563,1008.905029,644.8773804,1288.29541,1660090082779163.2,-0.5061786737237314,0.63333325,0.5168224242811641,-0.6903494665550307,0.5981424736527091,0.595650540632207,-1.4279253550982798,-1.1072122926940635,-0.931890068151633,-1.189953130290459
40.0,559.8027344,1545.963745,747.5706787,1198.7677,647.3600464,1009.041016,645.1061401,1288.400635,1660090082795830.0,-0.5345728267013571,0.65,0.517070084216506,-0.6905047261112478,0.5979436918421192,0.5958618379161889,-1.4279523030190029,-1.1072595353779096,-0.9320156745576428,-1.190050322919698
41.0,560.2598267,1546.13562,747.2953491,1198.617188,647.3600464,1009.041016,645.3814087,1288.536621,1660090082812496.8,-0.5849908047462749,0.66666675,0.517492284287231,-0.6902504138496046,0.5979436918421192,0.5961160938342789,-1.4281110579075798,-1.1071205127405888,-0.9320156745576428,-1.1901759284020428
42.0,560.5620117,1546.085327,747.3955078,1198.7323,647.4247437,1009.259827,645.5476685,1288.535889,1660090082829163.2,-0.6158595441760119,0.68333325,0.5177714019367123,-0.690342926915836,0.5980034504611896,0.5962696621602357,-1.428064604033478,-1.1072268376437675,-0.9322177825775664,-1.190175252279405
43.0,561.1420898,1546.618896,747.3452759,1198.734985,647.3158569,1009.181519,645.5605469,1288.619507,1660090082845830.0,-0.6849496006731093,0.7,0.5183071996625678,-0.6902965294776542,0.5979028755561626,0.5962815574850766,-1.4285574429404924,-1.1072293176837726,-0.9321454522339172,-1.190252487283175
44.0,561.3346558,1546.881836,747.3452759,1198.734985,647.2315063,1009.455566,645.5874023,1288.795898,1660090082862496.5,-0.7096769498507248,0.7166665,0.5184850660996511,-0.6902965294776542,0.5978249638755553,0.5963063628729148,-1.428800311364652,-1.1072293176837726,-0.93239857980308,-1.190415413442017
45.0,561.7523193,1547.298584,747.3629761,1198.616089,647.3069458,1009.500916,646.0469971,1288.793091,1660090082879163.2,-0.7601049439474334,0.73333325,0.5188708471754628,-0.6903128785294579,0.5978946446867076,0.5967308744148175,-1.4291852468253334,-1.1071194976329668,-0.9324404680020442,-1.1904128207149056
46.0,562.1599731,1547.379028,747.3629761,1198.616089,647.1992188,1009.540222,645.7683716,1288.756836,1660090082895830.0,-0.8037878060494734,0.75,0.5192473826436632,-0.6903128785294579,0.597795141048123,0.5964735178463394,-1.429259550117009,-1.1071194976329668,-0.9324767735709192,-1.1903793332473545
47.0,562.244812,1547.533813,747.1564331,1198.515259,646.815979,1009.743042,646.4035645,1288.776978,1660090082912496.5,-0.8152276267412962,0.7666665,0.5193257453497956,-0.6901221020293774,0.5974411559325027,0.5970602231732591,-1.4294025195740463,-1.1070263645105511,-0.932664111266926,-1.1903979377038825
48.0,562.5880737,1547.719849,747.1010132,1198.489868,646.8199463,1009.809265,646.7440796,1288.916992,1660090082929163.2,-0.8540638211299292,0.78333325,0.5196428041014244,-0.6900709126181807,0.5974448203878886,0.5973747449871311,-1.429574354479945,-1.1070029117374551,-0.9327252791213914,-1.1905272637080668
49.0,562.6815186,1547.800537,747.1010132,1198.489868,646.8199463,1009.809265,646.9468994,1289.132202,1660090082945829.8,-0.8650912143543572,0.79999975,0.5197291158668794,-0.6900709126181807,0.5974448203878886,0.5975620824984049,-1.429648883145833,-1.1070029117374551,-0.9327252791213914,-1.1907260456110231
50.0,563.0492554,1548.007568,746.991394,1198.448486,646.6139526,1009.967957,647.0011597,1289.267334,1660090082962496.5,-0.9068190414169048,0.8166665,0.5200687814070082,-0.6899696612210497,0.5972545512568862,0.5976122008278923,-1.4298401103943388,-1.1069646886404425,-0.9328718573368272,-1.1908508622836234
51.0,563.2346802,1548.118652,747.0220947,1198.277222,646.3873291,1009.972046,646.8602905,1289.331177,1660090082979163.2,-0.9277388794011121,0.83333325,0.5202400517689769,-0.6899980183771675,0.5970452271056635,0.5974820849055656,-1.4299427147756782,-1.106806498111062,-0.93287563420222,-1.19090983181585
52.0,563.3554688,1548.307495,747.0220947,1198.277222,646.5349121,1010.102722,646.9033813,1289.517944,1660090082995829.8,-0.9436825696924196,0.84999975,0.5203516199477951,-0.6899980183771675,0.5971815443287666,0.5975218863609993,-1.4301171424086876,-1.106806498111062,-0.9329963350244436,-1.1910823419207217
53.0,563.4807739,1548.250366,747.0220947,1198.277222,646.6832275,1010.28363,647.0233154,1289.628906,1660090083012496.5,-0.9562447670640701,0.8666665,0.5204673598587106,-0.6899980183771675,0.5973185380439738,0.5976326652682405,-1.4300643743619703,-1.106806498111062,-0.9331634333772156,-1.1911848336149544
54.0,563.4541016,1548.393677,747.1300049,1198.321655,646.6293945,1010.264404,647.2103271,1289.647095,1660090083029163.2,-0.9556994903615588,0.88333325,0.5204427235938984,-0.6900976912311445,0.5972688143964581,0.5978054013938904,-1.4301967456890212,-1.1068475393093988,-0.9331456749976502,-1.1912016341541158
55.0,563.5830078,1548.335815,747.1300049,1198.321655,646.6832275,1010.28363,647.2103271,1289.647095,1660090083045830.0,-0.9682518751418913,0.9,0.5205617897141479,-0.6900976912311445,0.5973185380439738,0.5978054013938904,-1.430143300596001,-1.1068475393093988,-0.9331634333772156,-1.1912016341541158
56.0,563.5830078,1548.335815,747.1300049,1198.321655,646.2836304,1010.572754,647.2278442,1289.755371,1660090083062496.8,-0.9685205320667372,0.91666675,0.5205617897141479,-0.6900976912311445,0.596949444266018,0.5978215813226683,-1.430143300596001,-1.1068475393093988,-0.9334304870406622,-1.191301644884679
57.0,563.5830078,1548.335815,747.1300049,1198.321655,646.3406372,1010.588318,647.2598877,1289.878296,1660090083079163.2,-0.968591905123935,0.93333325,0.5205617897141479,-0.6900976912311445,0.5970020994408958,0.5978511787758879,-1.430143300596001,-1.1068475393093988,-0.9334448629597067,-1.1914151863809892
58.0,563.6653442,1548.118164,747.0,1198.315308,645.9793701,1010.417542,647.1712036,1289.663208,1660090083095830.0,-0.9731015179107337,0.95,0.5206378409491026,-0.6899776102803724,0.5966684097349642,0.5977692643938425,-1.4299422640272526,-1.1068416768088734,-0.9332871231787522,-1.191216517165139
59.0,563.6653442,1548.118164,747.0,1198.315308,645.9793701,1010.417542,647.1047363,1289.603638,1660090083112496.5,-0.9731015179107337,0.9666665,0.5206378409491026,-0.6899776102803724,0.5966684097349642,0.597707870888065,-1.4299422640272526,-1.1068416768088734,-0.9332871231787522,-1.19116149445263
60.0,563.6653442,1548.118164,746.977478,1198.0177,646.2452393,1010.322998,647.2225952,1289.709595,1660090083129163.2,-0.9731001006052423,0.98333325,0.5206378409491026,-0.6899568075016057,0.5969139837580741,0.5978167330061002,-1.4299422640272526,-1.1065667867732103,-0.9331997962133084,-1.1912593632045074
61.0,563.5576782,1548.034668,746.9716797,1197.929199,645.9793701,1010.417542,646.9241333,1289.786255,1660090083145830.0,-0.9605593016732225,1.0,0.5205383936540712,-0.6899514518159595,0.5966684097349642,0.597541054253059,-1.4298651417105888,-1.106485041514191,-0.9332871231787522,-1.1913301713485556
62.0,563.5576782,1548.034668,747.0584717,1198.0979,646.0949707,1010.446228,647.00354,1289.915527,1660090083162496.5,-0.960691757963084,1.0166665,0.5205383936540712,-0.6900316185318249,0.5967751859407674,0.5976143994272307,-1.4298651417105888,-1.106640864690673,-0.9333136194273848,-1.1914495753453913
63.0,563.5576782,1548.034668,746.9107056,1197.867676,646.0949707,1010.446228,646.9241333,1289.786255,1660090083179163.2,-0.960691757963084,1.03333325,0.5205383936540712,-0.6898951321856959,0.5967751859407674,0.597541054253059,-1.4298651417105888,-1.1064282148843152,-0.9333136194273848,-1.1913301713485556
64.0,563.5576782,1548.034668,746.8032227,1197.835815,645.921875,1010.432312,646.5060425,1289.796509,1660090083195829.8,-0.9605487423059501,1.04999975,0.5205383936540712,-0.6897958540136905,0.5966153035345615,0.5971548784952757,-1.4298651417105888,-1.1063987859999227,-0.9333007657079408,-1.1913396426074792
65.0,563.59375,1548.0,746.8032227,1197.835815,645.921875,1010.432312,646.7317505,1289.883545,1660090083212496.5,-0.9637521307811677,1.0666665,0.5205717119062298,-0.6897958540136905,0.5966153035345615,0.5973633570313682,-1.429833120099085,-1.1063987859999227,-0.9333007657079408,-1.1914200346975572
66.0,563.5273438,1547.941406,746.8244629,1197.78418,645.9420776,1010.484192,646.7317505,1289.883545,1660090083229163.2,-0.956012956452084,1.08333325,0.520510374836372,-0.6898154728389084,0.5966339639651765,0.5973633570313682,-1.4297789988834266,-1.1063510925676514,-0.9333486854380896,-1.1914200346975572
67.0,563.5155029,1547.891479,746.7589722,1197.697998,645.6976318,1010.340637,646.5747681,1289.771851,1660090083245829.8,-0.9535518035793147,1.09999975,0.5204994378137674,-0.6897549813841808,0.5964081779826771,0.5972183579132851,-1.4297328830706442,-1.1062714892873178,-0.9332160887368264,-1.1913168668806862
68.0,563.5155029,1547.891479,746.7543945,1197.472046,645.5466919,1010.344788,646.437561,1289.737183,1660090083262496.5,-0.9534612888504858,1.1166665,0.5204994378137674,-0.6897507531237972,0.596268760109186,0.5970916245438453,-1.4297328830706442,-1.1060627853770124,-0.9332199228694372,-1.1912848452691824
69.0,563.5155029,1547.891479,746.697937,1197.636963,645.5466919,1010.344788,646.5692139,1289.751953,1660090083279163.2,-0.9534612888504858,1.13333325,0.5204994378137674,-0.6896986053179974,0.596268760109186,0.5972132276942181,-1.4297328830706442,-1.106215113405867,-0.9332199228694372,-1.191298487798371
70.0,563.5155029,1547.891479,746.697937,1197.636963,645.4825439,1010.406982,646.4830322,1289.742065,1660090083295830.0,-0.9535369355544733,1.15,0.5204994378137674,-0.6896986053179974,0.5962095088591935,0.5971336246909841,-1.4297328830706442,-1.106215113405867,-0.933277369278398,-1.1912893546007666
71.0,563.5155029,1547.891479,746.697937,1197.636963,645.3585815,1010.641418,646.5526123,1289.801758,1660090083312496.8,-0.9538990816870971,1.16666675,0.5204994378137674,-0.6896986053179974,0.5960950091530134,0.5971978933805704,-1.4297328830706442,-1.106215113405867,-0.9334939095609196,-1.1913444909240472
72.0,563.5155029,1547.891479,746.6914673,1197.579834,645.3585815,1010.641418,646.5526123,1289.801758,1660090083329163.2,-0.9538990816870971,1.18333325,0.5204994378137674,-0.6896926294838004,0.5960950091530134,0.5971978933805704,-1.4297328830706442,-1.10616234535915,-0.9334939095609196,-1.1913444909240472
73.0,563.527771,1547.735474,746.6068115,1197.364136,645.3585815,1010.641418,646.5061035,1289.800415,1660090083345830.0,-0.9527004076007772,1.2,0.5205107694259772,-0.6896144359006942,0.5960950091530134,0.5971549348388288,-1.429588786742543,-1.105963112707768,-0.9334939095609196,-1.1913432504422123
74.0,563.527771,1547.735474,746.6568604,1197.367676,645.2836304,1010.572754,646.5526123,1289.801758,1660090083362496.5,-0.9525242374012421,1.2166665,0.5205107694259772,-0.6896606643082164,0.5960257794597524,0.5971978933805704,-1.429588786742543,-1.1059663824811825,-0.9334304870406622,-1.1913444909240472
75.0,563.527771,1547.735474,746.6568604,1197.367676,645.2836304,1010.572754,646.5061035,1289.800415,1660090083379163.2,-0.9525242374012421,1.23333325,0.5205107694259772,-0.6896606643082164,0.5960257794597524,0.5971549348388288,-1.429588786742543,-1.1059663824811825,-0.9334304870406622,-1.1913432504422123
76.0,563.6280518,1547.601074,746.7616577,1197.415405,645.2253418,1010.590332,646.5192261,1289.829468,1660090083395830.0,-0.9608468491935216,1.25,0.5206033952716813,-0.689757461886018,0.5959719403313259,0.5971670557226155,-1.4294646461925806,-1.1060104680787206,-0.9334467232206268,-1.1913700856758287
77.0,563.7748413,1547.579834,746.5910034,1197.186768,645.2253418,1010.590332,646.4124146,1289.777344,1660090083412496.5,-0.9758195802950322,1.2666665,0.5207389795667607,-0.6895998345150701,0.5959719403313259,0.5970683976991611,-1.4294450275520956,-1.1057992841284106,-0.9334467232206268,-1.191321940571467
78.0,563.5,1547.5,746.6886597,1197.294067,645.2253418,1010.590332,646.5061035,1289.800415,1660090083429163.2,-0.9458889788159343,1.28333325,0.5204851183306424,-0.6896900362024903,0.5959719403313259,0.5971549348388288,-1.4293712876959523,-1.105898392438458,-0.9334467232206268,-1.1913432504422123
79.0,563.5,1547.5,746.5181885,1197.102661,645.2253418,1010.590332,646.5061035,1289.800415,1660090083445829.8,-0.9458889788159343,1.29999975,0.5204851183306424,-0.6895325779545683,0.5959719403313259,0.5971549348388288,-1.4293712876959523,-1.1057215974525498,-0.9334467232206268,-1.1913432504422123
80.0,563.5,1547.5,746.8101807,1196.990723,645.2253418,1010.590332,646.333313,1289.800415,1660090083462496.5,-0.9458889788159343,1.3166665,0.5204851183306424,-0.6898022808734126,0.5959719403313259,0.5969953343351218,-1.4293712876959523,-1.105618204261466,-0.9334467232206268,-1.1913432504422123
81.0,563.5953369,1547.314087,746.7266846,1196.878418,645.1755981,1010.516113,646.1965332,1289.934448,1660090083479163.2,-0.9527175196678602,1.33333325,0.5205731776699108,-0.689725158464382,0.5959259938263025,0.5968689956476537,-1.429199566400825,-1.1055144720853984,-0.9333781697423704,-1.1914670520071906
82.0,563.9263306,1547.418579,746.9120483,1197.009277,645.4031982,1010.526855,646.4732056,1289.824097,1660090083495829.8,-0.9890465310648792,1.34999975,0.5208789049016965,-0.6898963723904312,0.596136220028575,0.5971245482063988,-1.4292960819837612,-1.1056353419382816,-0.9333880917497194,-1.1913651246721542
83.0,563.9346313,1547.465332,746.7808838,1196.888916,645.2322998,1010.5,646.3659058,1289.772217,1660090083512496.5,-0.9905060767113787,1.3666665,0.5208865719661538,-0.6897752203579498,0.5959783671910479,0.5970254391574193,-1.4293392660844486,-1.1055241687185349,-0.9333632867313472,-1.191317204942005
84.0,563.9263306,1547.418579,746.7767334,1196.886719,645.1755981,1010.516113,646.3659058,1289.772217,1660090083529163.2,-0.9889021291084965,1.38333325,0.5208789049016965,-0.6897713867795379,0.5959259938263025,0.5970254391574193,-1.4292960819837612,-1.1055221394269554,-0.9333781697423704,-1.191317204942005
85.0,563.9263306,1547.418579,746.9541626,1196.736206,645.3091431,1010.370605,646.3894653,1289.735107,1660090083545830.0,-0.9886926347884648,1.4,0.5208789049016965,-0.6899352718871817,0.5960493446428553,0.5970472002384226,-1.4292960819837612,-1.10538311586597,-0.9332437691237404,-1.1912829277410448
86.0,563.9263306,1547.418579,746.9541626,1196.736206,645.1433716,1010.27002,646.3894653,1289.735107,1660090083562496.8,-0.9884077092672995,1.41666675,0.5208789049016965,-0.6899352718871817,0.5958962273424234,0.5970472002384226,-1.4292960819837612,-1.10538311586597,-0.9331508622992024,-1.1912829277410448
87.0,563.9263306,1547.418579,746.9541626,1196.736206,645.1433716,1010.27002,646.3894653,1289.735107,1660090083579163.2,-0.9884077092672995,1.43333325,0.5208789049016965,-0.6899352718871817,0.5958962273424234,0.5970472002384226,-1.4292960819837612,-1.10538311586597,-0.9331508622992024,-1.1912829277410448
88.0,563.9346313,1547.465332,746.9441528,1196.68103,645.0161133,1010.419373,646.5291748,1289.760132,1660090083595830.0,-0.990230051973885,1.45,0.5208865719661538,-0.6899260261872039,0.5957786833294083,0.5971762449866735,-1.4293392660844486,-1.1053321517366193,-0.9332888144090123,-1.1913060424528217
89.0,563.9346313,1547.465332,746.9441528,1196.68103,645.0161133,1010.419373,646.3649902,1289.696045,1660090083612496.5,-0.990230051973885,1.4666665,0.5208865719661538,-0.6899260261872039,0.5957786833294083,0.5970245934499228,-1.4293392660844486,-1.1053321517366193,-0.9332888144090123,-1.1912468475463824
90.0,563.9346313,1547.465332,746.9441528,1196.68103,644.8071899,1010.288269,646.4620972,1289.554077,1660090083629163.2,-0.9898598024286192,1.48333325,0.5208865719661538,-0.6899260261872039,0.5955857081376229,0.5971142877682648,-1.4293392660844486,-1.1053321517366193,-0.9331677182582516,-1.1911157167011666
