Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Hand Pink Y meters,Body Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters
12.0,716.1798096,1243.5,551.5908813,1448.030273,657.5,990.5,602.5526123,1210.79126,1658963997183333.5,0.1461805289003953,0.1833335,1.5005311606134828,1.155686455002379,1.377585942634154,1.2624608492805587,2.6053659614685483,3.0338952830319337,2.0752834618693985,2.5368350102513992
13.0,716.5654297,1243.877686,550.5864258,1449.370361,658.0,990.5,602.5526123,1210.79126,1658963997200000.0,0.210456529576319,0.2,1.5013391071214024,1.1535819321479281,1.3786335365068796,1.2624608492805587,2.606157284547377,3.03670301898736,2.0752834618693985,2.5368350102513992
14.0,716.5,1244.0,550.7160645,1449.283936,657.5,990.5,602.3256226,1211.235107,1658963997216666.8,0.1899745783777595,0.21666675,1.5012020196157738,1.1538535495635043,1.377585942634154,1.261985263242775,2.6064135553412737,3.036521942386459,2.0752834618693985,2.5377649530466546
15.0,716.5,1244.5,550.6514893,1449.886353,657.3086548,990.8641968,602.5,1211.5,1658963997233333.2,0.1649955723187231,0.23333325,1.5012020196157738,1.1537182523958043,1.3771850385159632,1.2623506166343388,2.6074611492139996,3.037784119102511,2.076046522541691,2.5383199536141103
16.0,716.5,1244.5,550.6514893,1449.886353,657.3086548,990.8641968,602.5,1211.5,1658963997250000.0,0.1649955723187231,0.25,1.5012020196157738,1.1537182523958043,1.3771850385159632,1.2623506166343388,2.6074611492139996,3.037784119102511,2.076046522541691,2.5383199536141103
17.0,716.5,1244.5,550.8300781,1450.169922,657.3086548,990.8641968,602.5,1212.0,1658963997266666.8,0.1649955723187231,0.26666675,1.5012020196157738,1.154092429461039,1.3771850385159632,1.2623506166343388,2.6074611492139996,3.0383782493963007,2.076046522541691,2.539367547486836
18.0,716.5,1244.5,551.1136475,1450.348511,657.5,991.5,602.3256226,1211.764893,1658963997283333.2,0.1654611677367573,0.28333325,1.5012020196157738,1.154686560592904,1.377585942634154,1.261985263242775,2.6074611492139996,3.038752426880573,2.07737864961485,2.538874954181566
19.0,716.2788086,1244.278809,551.222229,1450.341919,656.7886353,990.7886353,602.1500244,1211.888916,1658963997300000.0,0.128148125987686,0.3,1.500738582105095,1.1549140592210867,1.3760955000321675,1.2616173520460119,2.606997712541395,3.0387386154029548,2.0758882070128633,2.5391348056513205
20.0,716.2788086,1244.278809,551.0780029,1450.666626,656.5,990.5,601.9677124,1211.903198,1658963997316666.5,0.1278068336730682,0.3166665,1.500738582105095,1.1546118784637924,1.3754907548887028,1.261235374177763,2.606997712541395,3.039418937530217,2.0752834618693985,2.539164729122701
21.0,716.0,1245.0,551.0991211,1451.306274,656.2113647,990.7886353,601.9677124,1211.903198,1658963997333333.2,0.0316309586438092,0.33333325,1.5001544257430484,1.1546561250576386,1.3748860097452382,1.261235374177763,2.608508743086725,3.0407591201812196,2.0758882070128633,2.539164729122701
22.0,716.1699219,1245.169922,551.3768311,1451.0,656.1358032,991.3086548,601.8007202,1212.026123,1658963997350000.0,0.0591857680410403,0.35,1.500510444025612,1.1552379796464278,1.3747276942164104,1.2608854941667373,2.6088647615788076,3.040117418649669,2.076977745496659,2.5394222800763107
23.0,716.4138184,1244.88501,551.2936401,1450.833374,656.0,991.5,600.9298096,1212.013184,1658963997366666.5,0.1256167014412995,0.3666665,1.5010214529835704,1.1550636788826958,1.3744431610159773,1.2590607729502337,2.6082678174478757,3.039768305896396,2.07737864961485,2.539395170442072
24.0,716.2359009,1245.210205,551.2936401,1450.833374,656.0,991.5,600.9536743,1211.766235,1658963997383333.5,0.0710180986170129,0.3833335,1.5006486824178693,1.1550636788826958,1.3744431610159773,1.2591107739772227,2.6089491620267578,3.039768305896396,2.07737864961485,2.538877765923521
25.0,716.0,1245.5,551.1555786,1451.0,656.0,990.5,600.7363892,1211.631836,1658963997400000.0,0.0063114980505379,0.4,1.5001544257430484,1.1547744141197773,1.3744431610159773,1.2586555208984334,2.6095563369594506,3.040117418649669,2.0752834618693985,2.5385961747857198
26.0,716.1813965,1245.941162,551.3939209,1450.886353,656.0,990.5,600.7363892,1211.631836,1658963997416666.8,0.0228017260637388,0.41666675,1.500534485466916,1.1552737859859599,1.3744431610159773,1.2586555208984334,2.6104806541756096,3.039879306847962,2.0752834618693985,2.5385961747857198
27.0,716.1813965,1245.941162,551.3833618,1451.116699,656.0,990.5,600.6688232,1211.623657,1658963997433333.5,0.0228017260637388,0.4333335,1.500534485466916,1.155251662689037,1.3744431610159773,1.2585139574432245,2.6104806541756096,3.0403619249643756,2.0752834618693985,2.5385790382451496
28.0,716.0488892,1245.648926,551.3650513,1451.230103,656.0,990.5,600.5,1211.759033,1658963997450000.0,0.0092579682299466,0.45,1.5002568577957731,1.155213298753824,1.3744431610159773,1.2581602411434365,2.6098683648896297,3.040599527635461,2.0752834618693985,2.538862676381378
29.0,715.9375,1245.841675,551.222229,1451.341919,655.0,989.5,600.6688232,1211.623657,1658963997466666.8,0.0254395289915036,0.46666675,1.5000234765089577,1.1549140592210867,1.3723479732705262,1.2585139574432245,2.6102722102323774,3.040833803148406,2.0731882741239476,2.5385790382451496
30.0,715.9375,1245.841675,551.222229,1451.341919,654.5,989.5,600.5,1211.759033,1658963997483333.2,0.0263912349191884,0.48333325,1.5000234765089577,1.1549140592210867,1.3713003793978005,1.2581602411434365,2.6102722102323774,3.040833803148406,2.0731882741239476,2.538862676381378
31.0,715.9375,1245.841675,551.222229,1451.341919,653.3086548,990.1358032,600.2454834,1211.973022,1658963997500000.0,0.029018481825832,0.5,1.5000234765089577,1.1549140592210867,1.3688042875341584,1.2576269810821026,2.6102722102323774,3.040833803148406,2.0745204011971063,2.539311023511839
32.0,715.9375,1245.841675,551.222229,1451.341919,653.3086548,990.1358032,599.9683838,1212.150879,1658963997516666.8,0.029018481825832,0.51666675,1.5000234765089577,1.1549140592210867,1.3688042875341584,1.2570464053959132,2.6102722102323774,3.040833803148406,2.0745204011971063,2.539683667318682
33.0,715.9375,1245.841675,551.222229,1451.341919,653.5,990.5,600.5,1212.5,1658963997533333.2,0.0288655023519897,0.53333325,1.5000234765089577,1.1549140592210867,1.3692051916523493,1.2581602411434365,2.6102722102323774,3.040833803148406,2.0752834618693985,2.5404151413595617
34.0,715.9375,1245.841675,551.222229,1451.341919,653.3086548,990.1358032,599.788269,1212.689697,1658963997550000.0,0.029018481825832,0.55,1.5000234765089577,1.1549140592210867,1.3688042875341584,1.2566690310741788,2.6102722102323774,3.040833803148406,2.0745204011971063,2.5408125921893103
35.0,715.8356934,1246.108032,551.6094971,1451.0,652.8641968,990.5,599.5,1212.5,1658963997566666.5,0.0654898598756734,0.5666665,1.4998101725682316,1.155725458598411,1.3678730645791906,1.2560650533979854,2.610830278154693,3.040117418649669,2.0752834618693985,2.5404151413595617
36.0,715.5,1246.5,551.9185791,1451.023315,652.5,990.5,599.3763428,1212.668823,1658963997583333.2,0.1575406991565549,0.58333325,1.4991068318703227,1.1563730434171504,1.3671100039068982,1.2558059683479084,2.611651524704902,3.040166267951954,2.0752834618693985,2.540768857240312
37.0,715.5,1247.0,551.5,1451.5,652.2175903,990.875,599.3763428,1212.668823,1658963997600000.0,0.1846984909092762,0.6,1.4991068318703227,1.1554960416163285,1.3665183025642615,1.2558059683479084,2.6126991185776274,3.0411650125223946,2.0760691572739427,2.540768857240312
38.0,715.4051514,1247.594849,551.5,1451.682129,652.0,991.1025391,599.3763428,1212.668823,1658963997616666.5,0.2366020343617889,0.6166665,1.4989081062459295,1.1554960416163285,1.3660624100341725,1.2558059683479084,2.6139454389128214,3.041546606971286,2.0765458944078734,2.540768857240312
39.0,715.4051514,1247.594849,551.361084,1452.166626,652.1798096,991.5,599.3763428,1212.668823,1658963997633333.5,0.2367313564654082,0.6333335,1.4989081062459295,1.1552049865154814,1.366439144904607,1.2558059683479084,2.6139454389128214,3.042561719148394,2.07737864961485,2.540768857240312
40.0,715.4051514,1247.594849,551.5,1452.5,652.1798096,991.5,599.3943481,1213.361694,1658963997650000.0,0.2367313564654082,0.65,1.4989081062459295,1.1554960416163285,1.366439144904607,1.2558436928318217,2.6139454389128214,3.043260200267846,2.07737864961485,2.5422205520686902
41.0,715.4051514,1247.594849,551.9000244,1452.685669,652.1798096,991.5,599.5,1213.5,1658963997666666.8,0.2367313564654082,0.66666675,1.4989081062459295,1.15633416783709,1.366439144904607,1.2560650533979854,2.6139454389128214,3.043649211681356,2.07737864961485,2.5425103291050126
42.0,715.4051514,1247.594849,551.8312988,1452.637817,651.8666382,991.7897339,599.5,1213.5,1658963997683333.5,0.2381535630171018,0.6833335,1.4989081062459295,1.1561901748021712,1.3657829920251012,1.2560650533979854,2.6139454389128214,3.043548952757361,2.0779856965315715,2.5425103291050126
43.0,715.4051514,1247.594849,551.7056274,1452.735962,651.8666382,991.7897339,599.6398926,1213.834595,1658963997700000.0,0.2381535630171018,0.7,1.4989081062459295,1.1559268696249374,1.3657829920251012,1.2563581546591847,2.6139454389128214,3.043754584958638,2.0779856965315715,2.543211368448702
44.0,715.4051514,1247.594849,551.7056274,1452.735962,651.8666382,991.7897339,599.3601074,1214.165405,1658963997716666.8,0.2381535630171018,0.71666675,1.4989081062459295,1.1559268696249374,1.3657829920251012,1.2557719521367858,2.6139454389128214,3.043754584958638,2.0779856965315715,2.5439044775067745
45.0,715.4051514,1247.594849,551.5,1453.0,651.5,992.0,599.0,1214.192139,1658963997733333.2,0.239603613285131,0.73333325,1.4989081062459295,1.1554960416163285,1.3650148161614468,1.2550174595252597,2.6139454389128214,3.0443077941405714,2.0784262434875753,2.5439604902559614
46.0,715.4051514,1247.594849,551.6094971,1453.0,651.1129761,991.8870239,599.5,1214.146362,1658963997750000.0,0.2405643251378201,0.75,1.4989081062459295,1.155725458598411,1.3642039284289702,1.2560650533979854,2.6139454389128214,3.0443077941405714,2.0781895373473267,2.543864578846538
47.0,715.4051514,1247.594849,551.6094971,1453.0,651.1129761,991.8870239,599.5,1214.146362,1658963997766666.8,0.2405643251378201,0.76666675,1.4989081062459295,1.155725458598411,1.3642039284289702,1.2560650533979854,2.6139454389128214,3.0443077941405714,2.0781895373473267,2.543864578846538
48.0,715.4051514,1247.594849,551.6094971,1453.0,650.8300781,991.8300781,599.5,1214.146362,1658963997783333.2,0.2413076998070153,0.78333325,1.4989081062459295,1.155725458598411,1.3636112040061577,1.2560650533979854,2.6139454389128214,3.0443077941405714,2.078070225205012,2.543864578846538
49.0,715.4051514,1247.594849,551.6094971,1453.0,650.5,991.5,599.3763428,1214.331177,1658963997800000.0,0.2417217910333609,0.8,1.4989081062459295,1.155725458598411,1.3629196284159957,1.2558059683479084,2.6139454389128214,3.0443077941405714,2.07737864961485,2.5442518009697137
50.0,715.4051514,1247.594849,551.6094971,1453.0,650.5,991.5,599.3763428,1214.331177,1658963997816666.5,0.2417217910333609,0.8166665,1.4989081062459295,1.155725458598411,1.3629196284159957,1.2558059683479084,2.6139454389128214,3.0443077941405714,2.07737864961485,2.5442518009697137
51.0,715.4051514,1247.594849,551.6094971,1453.0,650.7761841,991.5856934,599.1390381,1214.339478,1658963997833333.2,0.2410507279323091,0.83333325,1.4989081062459295,1.155725458598411,1.3634982859578042,1.2553087704485304,2.6139454389128214,3.0443077941405714,2.0775581933763956,2.544269193123189
52.0,715.4051514,1247.594849,551.6094971,1453.0,650.5,991.5,599.1390381,1214.339478,1658963997850000.0,0.2417217910333609,0.85,1.4989081062459295,1.155725458598411,1.3629196284159957,1.2553087704485304,2.6139454389128214,3.0443077941405714,2.07737864961485,2.544269193123189
53.0,715.1635132,1246.710693,551.3227539,1453.137573,650.7761841,991.5856934,598.8754883,1214.17627,1658963997866666.5,0.2449428494517006,0.8666665,1.4984018288504566,1.1551246777596793,1.3634982859578042,1.2547565841372545,2.6120929660965544,3.0445960354042763,2.0775581933763956,2.543927241721629
54.0,715.2836914,1246.673706,551.5,1453.0,650.5,991.5,599.1390381,1214.339478,1658963997883333.5,0.2180948287112208,0.8833335,1.498653624742367,1.1554960416163285,1.3629196284159957,1.2553087704485304,2.612015471387413,3.0443077941405714,2.07737864961485,2.544269193123189
55.0,715.5,1246.900024,551.4545288,1452.924194,650.5,991.5,599.2399292,1214.199585,1658963997900000.0,0.1846214772247039,0.9,1.4991068318703227,1.1554007709153176,1.3629196284159957,1.2555201562448757,2.6124896500875883,3.04414896633834,2.07737864961485,2.5439760910239144
56.0,715.5,1246.900024,551.5,1452.810181,650.5,991.5,599.5,1214.0,1658963997916666.8,0.1846214772247039,0.91666675,1.4991068318703227,1.1554960416163285,1.3629196284159957,1.2560650533979854,2.6124896500875883,3.0439100876979177,2.07737864961485,2.5435579229777385
57.0,715.5,1246.900024,551.6296387,1452.623413,650.5,991.5,599.3601074,1213.834595,1658963997933333.5,0.1846214772247039,0.9333335,1.4991068318703227,1.1557676590319046,1.3629196284159957,1.2557719521367858,2.6124896500875883,3.0435187736730756,2.07737864961485,2.543211368448702
58.0,715.5,1246.380005,551.5166626,1452.400024,651.3086548,990.8641968,599.3601074,1213.834595,1658963997950000.0,0.1542430023005889,0.95,1.4991068318703227,1.1555309528916557,1.364613912043256,1.2557719521367858,2.6114001126513866,3.043050731777807,2.076046522541691,2.543211368448702
59.0,715.5,1246.380005,551.5166626,1452.400024,651.3086548,990.8641968,599.3765869,1213.623413,1658963997966666.8,0.1542430023005889,0.96666675,1.4991068318703227,1.1555309528916557,1.364613912043256,1.2558064797832371,2.6114001126513866,3.043050731777807,2.076046522541691,2.5427689025102422
60.0,715.5,1246.380005,551.3743286,1452.579468,651.3086548,990.8641968,599.3765869,1213.623413,1658963997983333.2,0.1542430023005889,0.98333325,1.4991068318703227,1.1552327364390949,1.364613912043256,1.2558064797832371,2.6114001126513866,3.0434267006476015,2.076046522541691,2.5427689025102422
61.0,715.5974731,1246.232666,551.4310913,1452.391113,651.3086548,990.8641968,599.5,1214.0,1658963998000000.0,0.1258634574782934,1.0,1.4993110563149539,1.1553516649525335,1.364613912043256,1.2560650533979854,2.6110914097841595,3.0430320615598068,2.076046522541691,2.5435579229777385
62.0,716.4091187,1246.45459,551.5384521,1452.461548,651.3086548,990.8641968,599.5,1214.0,1658963998016666.8,0.0333496626915827,1.01666675,1.5010116062297232,1.1555766059850352,1.364613912043256,1.2560650533979854,2.6115563822293812,3.043179636108658,2.076046522541691,2.5435579229777385
63.0,716.6450195,1246.099609,551.4571533,1452.733276,651.5,991.5,599.5,1214.0,1658963998033333.2,0.1024437297304453,1.03333325,1.5015058626950253,1.1554062697355554,1.3650148161614468,1.2560650533979854,2.6108126303883132,3.0437489572843535,2.07737864961485,2.5435579229777385
64.0,716.8779297,1246.079834,551.5,1452.651978,652.5,991.0,599.5,1214.0,1658963998050000.0,0.1551554508597439,1.05,1.501993853291856,1.1554960416163285,1.3671100039068982,1.2560650533979854,2.6107711980506463,3.043578622711024,2.076331055742124,2.5435579229777385
65.0,717.5,1245.5,551.5,1452.651978,652.5,991.0,599.6321411,1214.371948,1658963998066666.5,0.3176721649134095,1.0666665,1.5032972073612252,1.1554960416163285,1.3671100039068982,1.2563419138113758,2.6095563369594506,3.043578622711024,2.076331055742124,2.544337223869283
66.0,717.5,1246.380005,551.7056274,1452.735962,653.5,991.5,599.7600708,1214.199585,1658963998083333.2,0.2734133620016513,1.08333325,1.5032972073612252,1.1559268696249374,1.3692051916523493,1.256609950551095,2.6114001126513866,3.043754584958638,2.07737864961485,2.5439760910239144
67.0,717.9398804,1246.2677,551.7056274,1452.735962,653.5,991.5,599.9000244,1214.359985,1658963998100000.0,0.3723952238678961,1.1,1.5042188393847693,1.1559268696249374,1.3692051916523493,1.2569031796187469,2.6111648125916336,3.043754584958638,2.07737864961485,2.544312159138285
68.0,718.6029663,1246.068604,552.0,1452.5,653.5,991.5,600.2321777,1214.708008,1658963998116666.5,0.523214075324224,1.1166665,1.5056081288366308,1.156543635489054,1.3692051916523493,1.2575991031425178,2.6107476690922655,3.043260200267846,2.07737864961485,2.5450413326630197
69.0,719.2197266,1246.5,551.9155884,1452.603394,654.0991211,991.3063354,600.9706421,1214.689697,1658963998133333.5,0.6318752306540345,1.1333335,1.5069003574590714,1.1563667773391602,1.3704604628391106,1.25914632470385,2.611651524704902,3.043476830109599,2.076972885918202,2.545002967680213
70.0,719.2836914,1246.673706,551.8312988,1452.637817,655.3086548,990.8641968,600.9706421,1214.689697,1658963998150000.0,0.6399454061662471,1.15,1.5070343757241718,1.1561901748021712,1.3729946630250607,1.25914632470385,2.612015471387413,3.043548952757361,2.076046522541691,2.545002967680213
71.0,719.1087036,1246.478271,551.8312988,1452.637817,655.3086548,990.8641968,600.9569702,1214.273071,1658963998166666.8,0.6133383552111374,1.16666675,1.5066677434300084,1.1561901748021712,1.3729946630250607,1.2591176795065129,2.611605998370381,3.043548952757361,2.076046522541691,2.544130057990577
72.0,719.2397461,1246.57312,551.8312988,1452.637817,655.5,990.5,601.2338257,1214.046265,1658963998183333.5,0.6361138017855691,1.1833335,1.5069423020701418,1.1561901748021712,1.3733955671432516,1.2596977437573735,2.611804724832849,3.043548952757361,2.0752834618693985,2.5436548568387813
73.0,719.5,1246.0,551.8312988,1452.637817,655.3086548,990.8641968,601.913208,1213.34375,1658963998200000.0,0.7212432294179845,1.2,1.5074875828521275,1.1561901748021712,1.3729946630250607,1.2611211772268103,2.6106039308321765,3.043548952757361,2.076046522541691,2.542182956019786
74.0,719.5,1246.0,551.9498291,1452.243774,655.3086548,990.8641968,601.796814,1213.506836,1658963998216666.8,0.7212432294179845,1.21666675,1.5074875828521275,1.1564385180341958,1.3729946630250607,1.2608773099443662,2.6106039308321765,3.04272335869258,2.076046522541691,2.542524651808441
75.0,719.5,1246.0,552.1721802,1452.205078,654.1358032,989.6913452,601.6766968,1213.0,1658963998233333.2,0.7149318510518679,1.23333325,1.5074875828521275,1.1569043853341032,1.370537318725508,1.260625641858908,2.6106039308321765,3.0426422833075817,2.073589178242138,2.541462735232287
76.0,719.5,1246.0,552.3197021,1451.962524,654.5,989.5,601.4140015,1213.061523,1658963998250000.0,0.7157869627331049,1.25,1.5074875828521275,1.157213471411169,1.3713003793978005,1.2600752458855606,2.6106039308321765,3.0421340871391718,2.0731882741239476,2.541591637467951
77.0,719.5,1246.0,552.3560791,1451.943237,655.5,990.0,601.5101929,1213.239868,1658963998266666.8,0.7201604188194749,1.26666675,1.5074875828521275,1.1572896880557852,1.3733955671432516,1.2602767849280583,2.6106039308321765,3.042093677253125,2.074235867996673,2.5419653037264127
78.0,719.5952148,1245.047607,552.3560791,1451.943237,655.6913452,990.1358032,601.237793,1212.973389,1658963998283333.2,0.7914661432267293,1.28333325,1.507687075734273,1.1572896880557852,1.3737964712614426,1.2597060559957163,2.6086084886897227,3.042093677253125,2.0745204011971063,2.541406980191193
79.0,719.5,1245.0,552.4431152,1451.747925,655.6913452,990.1358032,602.621521,1212.610718,1658963998300000.0,0.7738496749248339,1.3,1.5074875828521275,1.157472045025917,1.3737964712614426,1.2626052259443539,2.608508743086725,3.0416844619441856,2.0745204011971063,2.540647116356362
80.0,719.5,1245.0,552.348999,1451.678467,655.6913452,990.1358032,602.621521,1212.610718,1658963998316666.5,0.7738496749248339,1.3166665,1.5074875828521275,1.1572748539170288,1.3737964712614426,1.2626052259443539,2.608508743086725,3.041538934393762,2.0745204011971063,2.540647116356362
81.0,719.5,1245.0,552.2000122,1451.550049,656.0991211,989.6936646,602.777771,1212.444458,1658963998333333.2,0.7738672739000679,1.33333325,1.5074875828521275,1.1569626985994346,1.374650838330013,1.2629325990295805,2.608508743086725,3.041269874573867,2.073594037820595,2.5402987704418036
82.0,719.8863525,1244.04541,552.2943726,1451.445923,656.0991211,989.6936646,603.2338257,1212.046265,1658963998350000.0,0.9060642859255869,1.35,1.508297063875552,1.1571604013531707,1.374650838330013,1.263888119248276,2.606508697816795,3.041051711054684,2.073594037820595,2.539464481347879
83.0,719.8863525,1244.04541,552.4251099,1451.169067,656.0991211,989.6936646,603.3763428,1212.331177,1658963998366666.5,0.9060642859255869,1.3666665,1.508297063875552,1.1574343205420041,1.374650838330013,1.2641867193297132,2.606508697816795,3.0404716457562295,2.073594037820595,2.5400614254788114
84.0,719.8863525,1244.04541,552.2943726,1450.909058,656.0991211,989.6936646,603.3763428,1212.331177,1658963998383333.5,0.9060642859255869,1.3833335,1.508297063875552,1.1571604013531707,1.374650838330013,1.2641867193297132,2.606508697816795,3.0399268780857223,2.073594037820595,2.5400614254788114
85.0,719.8809814,1244.166626,552.5,1450.810181,656.0991211,989.6936646,603.5,1212.5,1658963998400000.0,0.8984867853460495,1.4,1.5082858104126522,1.1575912293617796,1.374650838330013,1.26444580437979,2.6067626680945475,3.0397197122070154,2.073594037820595,2.5404151413595617
86.0,720.2788086,1244.278809,552.2943726,1450.909058,656.0991211,989.6936646,603.5,1212.5,1658963998416666.8,0.976746903541418,1.41666675,1.5091193330868995,1.1571604013531707,1.374650838330013,1.26444580437979,2.606997712541395,3.0399268780857223,2.073594037820595,2.5404151413595617
87.0,720.2788086,1244.278809,552.2238159,1450.776245,656.0991211,989.6936646,603.5,1212.5,1658963998433333.5,0.976746903541418,1.4333335,1.5091193330868995,1.157012571819971,1.374650838330013,1.26444580437979,2.606997712541395,3.0396486099156856,2.073594037820595,2.5404151413595617
88.0,720.5,1244.0,552.2238159,1450.776245,656.0991211,989.6936646,603.5,1212.5,1658963998450000.0,1.0384765916087737,1.45,1.5095827705975786,1.157012571819971,1.374650838330013,1.26444580437979,2.6064135553412737,3.0396486099156856,2.073594037820595,2.5404151413595617
89.0,720.7359009,1243.705688,552.333313,1450.666626,656.0991211,989.6936646,603.5,1212.5,1658963998466666.8,1.1042597019519285,1.46666675,1.5100770272723996,1.1572419888020535,1.374650838330013,1.26444580437979,2.605796916445535,3.039418937530217,2.073594037820595,2.5404151413595617
90.0,720.597229,1243.875,552.4205322,1450.62561,656.0991211,989.6936646,603.5,1212.5,1658963998483333.2,1.0657745988665717,1.48333325,1.509786483606881,1.1574247294010618,1.374650838330013,1.26444580437979,2.6061516568730925,3.03933300130965,2.073594037820595,2.5404151413595617
91.0,720.6206665,1244.379272,552.5794678,1450.62561,656.0991211,989.6936646,603.5,1212.5,1658963998500000.0,1.0436811763741156,1.5,1.5098355895696651,1.1577577293224974,1.374650838330013,1.26444580437979,2.6072082013878664,3.03933300130965,2.073594037820595,2.5404151413595617
92.0,720.7359009,1243.705688,552.5794678,1450.62561,656.0991211,989.6936646,603.5,1212.5,1658963998516666.8,1.1042597019519285,1.51666675,1.5100770272723996,1.1577577293224974,1.374650838330013,1.26444580437979,2.605796916445535,3.03933300130965,2.073594037820595,2.5404151413595617
93.0,720.6763306,1243.227051,552.6772461,1450.61377,656.0991211,989.6936646,603.6236572,1212.331177,1658963998533333.2,1.1174659934091755,1.53333325,1.5099522163098467,1.1579625932184288,1.374650838330013,1.264704889429867,2.6047940820686155,3.0393081942867433,2.073594037820595,2.5400614254788114
94.0,720.6763306,1243.227051,552.4615479,1450.384644,656.0991211,989.6936646,603.6236572,1212.331177,1658963998550000.0,1.1174659934091755,1.55,1.5099522163098467,1.1575106649930729,1.374650838330013,1.264704889429867,2.6047940820686155,3.038828132299379,2.073594037820595,2.5400614254788114
95.0,720.6763306,1243.227051,552.2142944,1450.0,656.0991211,989.6936646,603.6236572,1212.331177,1658963998566666.5,1.1174659934091755,1.5666665,1.5099522163098467,1.1569926224898528,1.374650838330013,1.264704889429867,2.6047940820686155,3.038022230904218,2.073594037820595,2.5400614254788114
96.0,720.6763306,1243.227051,552.1097412,1449.857666,656.0991211,989.6936646,603.6236572,1212.331177,1658963998583333.2,1.1174659934091755,1.58333325,1.5099522163098467,1.1567735639064651,1.374650838330013,1.264704889429867,2.6047940820686155,3.037724014451657,2.073594037820595,2.5400614254788114
97.0,720.6763306,1243.227051,551.817749,1449.884399,656.0991211,989.6936646,603.6236572,1212.331177,1658963998600000.0,1.1174659934091755,1.6,1.5099522163098467,1.156161785427258,1.374650838330013,1.264704889429867,2.6047940820686155,3.037780025105656,2.073594037820595,2.5400614254788114
