Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Body Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Body Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
11.0,581.5565796,1620.788818,894.5739746,1306.317261,730.7321777,1297.327637,808.7920532,1011.547424,1658969846166666.8,0.1602791601998892,0.16666675,0.4890657876852377,-0.752300878155971,0.6145164900715356,0.6801617184760999,-1.363018471034758,-1.098560488572258,-1.091000574890982,-0.8506708634262233,-1.866129618541268e-05
12.0,581.5441895,1620.630981,894.6270142,1306.342285,730.7321777,1297.327637,808.7920532,1011.547424,1658969846183333.5,0.1661636563605273,0.1833335,0.4890553681074553,-0.7523454823349321,0.6145164900715356,0.6801617184760999,-1.3628857364403286,-1.0985815327538568,-1.091000574890982,-0.8506708634262233,0.005884496160638103
13.0,581.4353027,1620.646851,894.6270142,1306.342285,730.6381836,1297.03418,808.7179565,1011.394226,1658969846200000.0,0.1746278319000765,0.2,0.4889637986703987,-0.7523454823349321,0.6144374447986134,0.6800994061195355,-1.3628990824746146,-1.0985815327538568,-1.090753789309164,-0.8505420300449669,0.008464175539549201
14.0,581.5441895,1620.630981,894.5579834,1306.278076,730.6430664,1296.879028,808.7966919,1011.5,1658969846216666.8,0.1661512213745741,0.21666675,0.4890553681074553,-0.7522874301973401,0.61444155103782,0.6801656194369846,-1.3628857364403286,-1.098527535556915,-1.09062331269218,-0.8506309817419148,-0.008476610525502387
15.0,581.6303101,1620.53186,894.6594849,1305.612915,730.6185913,1296.813843,809.0,1011.5,1658969846233333.2,0.1620888557004974,0.23333325,0.4891277920822712,-0.752372788892934,0.6144209684591337,0.6803365934050509,-1.3628023796498776,-1.0979681618006654,-1.0905684947183345,-0.8506309817419148,-0.004062365674076723
16.0,581.5200195,1620.890381,894.4677734,1306.179932,731.166687,1296.981079,808.9399414,1011.600586,1658969846250000.0,0.1601729220509101,0.25,0.4890350421056474,-0.7522115672009358,0.6148818949874377,0.6802860865282541,-1.3631038814493883,-1.0984450003843276,-1.0907091334952623,-0.8507155705386814,-0.0019159336495872814
17.0,581.5200195,1620.890381,894.6820068,1306.333374,731.166687,1296.981079,809.0030518,1011.629944,1658969846266666.8,0.1601756994844653,0.26666675,0.4890350421056474,-0.7523917289086608,0.6148818949874377,0.6803391598466032,-1.3631038814493883,-1.0985740389598102,-1.0907091334952623,-0.8507402594406706,2.777433555201103e-06
18.0,581.2782593,1621.02124,894.795166,1306.219727,731.166687,1296.981079,808.9399414,1011.600586,1658969846283333.2,0.1760907819961654,0.28333325,0.4888317314617798,-0.7524868912629753,0.6148818949874377,0.6802860865282541,-1.3632139286264915,-1.0984784663852356,-1.0907091334952623,-0.8507155705386814,0.015915082511700096
19.0,581.640686,1621.022949,894.7073364,1306.056152,731.166687,1296.981079,808.9399414,1011.600586,1658969846300000.0,0.1461310263775115,0.3,0.4891365177985375,-0.752413030087618,0.6148818949874377,0.6802860865282541,-1.363215365827033,-1.098340906362657,-1.0907091334952623,-0.8507155705386814,-0.02995975561865391
20.0,581.5644531,1620.792603,894.6245117,1305.973145,731.5,1296.5,808.7920532,1011.547424,1658969846316666.5,0.159512579290299,0.3166665,0.4890724089833443,-0.7523433778326762,0.6151621978687204,0.6801617184760999,-1.36302165406814,-1.0982711008007178,-1.0903045653271304,-0.8506708634262233,0.013381552912787503
21.0,581.930542,1621.041626,895.0366211,1306.124512,731.3942261,1296.913452,808.8790283,1011.643066,1658969846333333.2,0.1216401837569408,0.33333325,0.489380275083603,-0.7526899453299646,0.6150732462558685,0.6802348610511864,-1.3632310724358772,-1.0983983943843196,-1.0906522618972374,-0.8507512945170347,-0.037872395533358194
22.0,581.9486084,1621.226196,894.8797607,1305.839722,731.6483154,1296.837891,808.9655151,1011.56897,1658969846350000.0,0.1144572068628014,0.35,0.4893954682023065,-0.7525580320170151,0.615286925178962,0.6803075929855331,-1.3633862884124468,-1.0981588974023222,-1.0905887181230294,-0.8506889827491424,-0.007182976894139395
23.0,582.0043945,1621.215454,894.8797607,1305.839722,731.6610718,1297.338989,808.9107056,1011.446411,1658969846366666.5,0.1101663662810745,0.3666665,0.4894423820777495,-0.7525580320170151,0.6152976528003713,0.68026150039157,-1.3633772548207457,-1.0981588974023222,-1.0910101214682484,-0.8505859155395612,-0.004290840581726907
24.0,582.1596069,1621.129883,895.1044922,1306.054077,731.6610718,1297.338989,808.710144,1011.605774,1658969846383333.5,0.1000130083389066,0.3833335,0.4895729094887139,-0.7527470222063115,0.6152976528003713,0.6800928361199854,-1.363305293037514,-1.0983391613707765,-1.0910101214682484,-0.8507199334388627,-0.010153357942167901
25.0,582.1596069,1621.129883,895.0877075,1305.900635,731.7449341,1297.255127,808.7260742,1011.339905,1658969846400000.0,0.099972259487637,0.4,0.4895729094887139,-0.7527329069459662,0.6153681776353492,0.6801062327800599,-1.363305293037514,-1.098210122795294,-1.0909395968855582,-0.8504963482599356,-4.074885126960359e-05
26.0,582.1596069,1621.129883,894.8944702,1305.792603,731.7449341,1297.255127,808.8286743,1011.211853,1658969846416666.8,0.0999493865498622,0.41666675,0.4895729094887139,-0.7525704021172879,0.6153681776353492,0.6801925153542465,-1.363305293037514,-1.0981192722107962,-1.0909395968855582,-0.8503886616573908,-2.2872937774795488e-05
27.0,582.5137329,1621.195679,894.7689819,1305.430298,731.7449341,1297.255127,808.7227173,1011.678467,1658969846433333.5,0.0687504529859937,0.4333335,0.4898707152692778,-0.7524648714837474,0.6153681776353492,0.6801034097616292,-1.3633606248378844,-1.0978145882188637,-1.0909395968855582,-0.8507810653399558,-0.03119893356386849
28.0,582.7944336,1621.415527,895.0354614,1305.652466,731.7849731,1297.215088,809.1953735,1011.715515,1658969846450000.0,0.0388207885454257,0.45,0.4901067733137826,-0.7526889700687194,0.6154018488304831,0.6805008946923582,-1.3635455081993022,-1.0980014226073476,-1.0909059256904243,-0.850812221223902,-0.029929664440568007
29.0,583.0422363,1621.719116,895.086792,1305.473999,731.6234131,1297.376587,809.4011841,1011.669617,1658969846466666.8,0.009050792177942,0.46666675,0.4903151654581023,-0.7527321370471389,0.6152659833421883,0.6806739731626805,-1.3638008143872566,-1.0978513390093063,-1.0910417398801628,-0.8507736228444656,-0.0297699963674837
30.0,583.1688232,1621.76709,894.7797241,1306.046753,732.1577148,1297.5,809.4083252,1012.075012,1658969846483333.2,0.0028725684733859,0.48333325,0.4904216199702354,-0.7524739052436407,0.6157153096690468,0.6806799785417252,-1.3638411585995336,-1.0983330021801585,-1.0911455252695348,-0.8511145438003165,-0.006178223704556099
31.0,583.3174438,1621.769165,894.7954102,1305.276855,732.1577148,1297.5,809.3146362,1011.850647,1658969846500000.0,-0.0152081455790374,0.5,0.4905466039414515,-0.7524870966253933,0.6157153096690468,0.6806011898456812,-1.363842903591414,-1.097685548802421,-1.0911455252695348,-0.8509258618228389,-0.0180807140524233
32.0,583.3174438,1621.769165,894.8105469,1305.085571,732.1577148,1297.5,809.3146362,1011.981323,1658969846516666.8,-0.0152112998019667,0.51666675,0.4905466039414515,-0.7524998259837534,0.6157153096690468,0.6806011898456812,-1.363842903591414,-1.0975246866207982,-1.0911455252695348,-0.8510357551042725,-3.154222929300024e-06
33.0,583.3944702,1621.644775,894.9121094,1304.901123,732.5,1297.5,809.4619141,1012.044617,1658969846533333.2,-0.0177648304412562,0.53333325,0.4906113800583591,-0.7525852359779038,0.6160031578111246,0.6807250446599826,-1.3637382965841784,-1.0973695732413418,-1.0911455252695348,-0.8510889828228672,-0.0025535306392895
34.0,583.5082397,1621.644653,894.6972656,1305.125854,732.3389282,1297.338989,809.359375,1012.023438,1658969846550000.0,-0.0271645408565304,0.55,0.4907070556505264,-0.75240456094823,0.6158677028794737,0.6806388133843525,-1.3637381939870654,-1.097558563010158,-1.0910101214682484,-0.851071172132247,-0.009399710415274199
35.0,583.4873657,1621.745117,894.6419067,1305.102295,732.5,1297.5,809.4152832,1012.0,1658969846566666.5,-0.0285131592910073,0.5666665,0.4906895014526887,-0.7523580063308745,0.6160031578111246,0.6806858299410044,-1.363822680186719,-1.0975387508348748,-1.0911455252695348,-0.8510514617131169,-0.0013486184344769017
36.0,583.6342773,1621.727417,894.7434692,1305.194458,732.5,1297.5,809.4083252,1012.075012,1658969846583333.2,-0.040115031970805,0.58333325,0.4908130482233632,-0.7524434163250249,0.6160031578111246,0.6806799785417252,-1.3638077951957386,-1.0976162562260467,-1.0911455252695348,-0.8511145438003165,-0.0116018726797977
37.0,583.7822876,1621.717041,894.7112427,1305.023071,732.5,1297.5,809.4473877,1012.067261,1658969846600000.0,-0.0520286798264094,0.6,0.4909375189567265,-0.752416315129441,0.6160031578111246,0.6807128285394753,-1.3637990693953763,-1.097472126624398,-1.0911455252695348,-0.8511080255198029,-0.0119136478556044
38.0,583.7254639,1621.900513,894.7112427,1305.023071,732.3765869,1297.623413,809.4749756,1011.974976,1658969846616666.5,-0.0529371722863286,0.6166665,0.4908897325012473,-0.752416315129441,0.6158993723376567,0.6807360288582703,-1.363953361997929,-1.097472126624398,-1.0912493106589067,-0.8510304175315181,-0.0009084924599191968
39.0,583.7485962,1621.853149,894.7112427,1305.023071,732.5,1297.5,809.4749756,1011.974976,1658969846633333.5,-0.0534000195701361,0.6333335,0.4909091858389229,-0.752416315129441,0.6160031578111246,0.6807360288582703,-1.363913530771217,-1.097472126624398,-1.0911455252695348,-0.8510304175315181,-0.0004628472838075007
40.0,583.7822876,1621.717041,894.7112427,1305.023071,732.5,1297.5,809.4416504,1011.991638,1658969846650000.0,-0.0520238670547012,0.65,0.4909375189567265,-0.752416315129441,0.6160031578111246,0.6807080036999977,-1.3637990693953763,-1.097472126624398,-1.0911455252695348,-0.8510444296060785,0.0013761525154348947
41.0,583.7164307,1621.658325,894.7683105,1304.958374,732.5,1297.5,809.4416504,1011.991638,1658969846666666.8,-0.0447844699666965,0.66666675,0.4908821359418955,-0.7524643068632421,0.6160031578111246,0.6807080036999977,-1.363749691591398,-1.0974177190390042,-1.0911455252695348,-0.8510444296060785,0.007239397088004702
42.0,583.6652832,1621.661133,894.72052,1304.947754,732.5,1297.5,809.4416504,1011.991638,1658969846683333.5,-0.0406432223007933,0.6833335,0.4908391229432414,-0.7524241169671146,0.6160031578111246,0.6807080036999977,-1.3637520530069165,-1.097408788044416,-1.0911455252695348,-0.8510444296060785,0.004141247665903201
43.0,583.7164307,1621.658325,894.72052,1304.947754,732.3765869,1297.623413,809.5,1011.72406,1658969846700000.0,0.0447668144726546,0.7,0.4908821359418955,-0.7524241169671146,0.6158993723376567,0.6807570733762531,-1.363749691591398,-1.097408788044416,-1.0912493106589067,-0.8508194072266099,0.0854100367734479
44.0,583.5425415,1621.665283,894.72052,1304.947754,732.3765869,1297.623413,809.5714111,1012.08728,1658969846716666.8,-0.0306264231216889,0.71666675,0.4907359020902788,-0.7524241169671146,0.6158993723376567,0.6808171272507961,-1.3637555429906774,-1.097408788044416,-1.0912493106589067,-0.8511248606968899,-0.07539323759434349
45.0,583.4473267,1621.647949,894.72052,1304.947754,732.2150269,1297.784912,809.4473877,1012.067261,1658969846733333.2,-0.0222304926466301,0.73333325,0.4906558302575547,-0.7524241169671146,0.6157635068493619,0.6807128285394753,-1.3637409657910355,-1.097408788044416,-1.091385124848645,-0.8511080255198029,0.008395930475058797
46.0,583.3925781,1621.540771,894.5603638,1304.985474,732.2150269,1297.784912,809.5499878,1011.883362,1658969846750000.0,-0.0144164390512325,0.75,0.4906097888780521,-0.7522894320183869,0.6157635068493619,0.6807991111136621,-1.3636508333863286,-1.0974405090534434,-1.091385124848645,-0.8509533738273548,0.0078140535953976
47.0,583.4095459,1621.297485,894.6797485,1305.130737,732.3765869,1297.623413,809.5181885,1011.927246,1658969846766666.8,-0.0083618688621939,0.76666675,0.4906240581181628,-0.7523898297688228,0.6158993723376567,0.6807723691761655,-1.363446239605781,-1.0975626694175569,-1.0912493106589067,-0.8509902785134672,0.006054570189038601
48.0,583.4095459,1621.297485,894.7383423,1305.02832,732.2055664,1297.927734,809.404541,1012.361816,1658969846783333.2,-0.008365030422574,0.78333325,0.4906240581181628,-0.7524391048074962,0.6157555509478267,0.6806767961811111,-1.363446239605781,-1.0974765408231355,-1.0915052324295391,-0.8513557344756378,-3.1615603801014858e-06
49.0,583.4649048,1621.403564,894.7954102,1304.747803,732.2055664,1297.927734,809.4423828,1012.015564,1658969846800000.0,-0.0161937231987415,0.8,0.4906706127355184,-0.7524870966253933,0.6157555509478267,0.6807086196190596,-1.363535447795511,-1.0972406372629722,-1.0915052324295391,-0.8510645504136605,-0.007828692776167498
50.0,583.2634888,1621.263428,894.7504272,1304.78186,731.7179565,1297.916626,809.4741211,1012.126465,1658969846816666.5,-0.0047561881576679,0.8166665,0.4905012299477591,-0.7524492677243041,0.615345490554407,0.6807353102579996,-1.3634175990330224,-1.0972692778357307,-1.091495891046499,-0.8511578137122331,0.011437535041073598
51.0,583.2658081,1621.209961,894.7504272,1304.78186,731.8790283,1297.643066,809.5181885,1011.927246,1658969846833333.2,-0.006202195097689,0.83333325,0.4905031803861534,-0.7524492677243041,0.6154809454860579,0.6807723691761655,-1.3633726354277818,-1.0972692778357307,-1.0912658380446547,-0.8509902785134672,-0.0014460069400210997
52.0,583.1609497,1621.076904,894.6971436,1304.648804,731.8790283,1297.643066,809.4561157,1011.836243,1658969846850000.0,0.0189444425663549,0.85,0.4904149986721288,-0.752404458351117,0.6154809454860579,0.6807201684378527,-1.3632607398207253,-1.097157383069634,-1.0912658380446547,-0.8509137486358286,0.0251466376640439
53.0,583.0611572,1621.160156,894.7504883,1304.265137,731.8790283,1297.643066,809.5181885,1011.927246,1658969846866666.5,0.0246427284623164,0.8666665,0.4903310771770765,-0.7524493191069567,0.6154809454860579,0.6807723691761655,-1.3633307514178503,-1.0968347344914118,-1.0912658380446547,-0.8509902785134672,0.0056982858959615
54.0,582.9486084,1621.226196,894.7504883,1304.265137,731.8790283,1297.643066,809.491394,1012.126465,1658969846883333.5,0.0319246877300022,0.8833335,0.4902364281447108,-0.7524493191069567,0.6154809454860579,0.6807498360749887,-1.3633862884124468,-1.0968347344914118,-1.0912658380446547,-0.8511578137122331,0.007281959267685798
55.0,582.9956055,1621.265747,894.7061157,1304.232788,731.7232666,1297.833374,809.5,1012.052612,1658969846900000.0,0.0268219225907869,0.9,0.49027595082322,-0.7524120035278163,0.6153499561357971,0.6807570733762531,-1.3634195492191288,-1.096807530278235,-1.091425879449374,-0.8510957062976067,-0.005102765139215298
56.0,582.9956055,1621.265747,894.8054199,1304.27356,731.7232666,1297.833374,809.605835,1012.41272,1658969846916666.8,0.0268438718920531,0.91666675,0.49027595082322,-0.7524955143821287,0.6153499561357971,0.6808460763717574,-1.3634195492191288,-1.0968418178970067,-1.091425879449374,-0.851398542700546,2.194930126619976e-05
57.0,583.1645508,1621.235718,894.8054199,1304.27356,731.7824707,1297.877197,809.7111206,1012.344421,1658969846933333.5,0.0138037405027045,0.9333335,0.4904180270529775,-0.7524955143821287,0.6153997444123233,0.6809346173438694,-1.3633942960330183,-1.0968418178970067,-1.0914627328369295,-0.8513411059774397,-0.0130401313893486
58.0,583.1054077,1621.131104,894.8054199,1304.27356,731.8790283,1297.643066,809.5,1012.348694,1658969846950000.0,0.0219003879944752,0.95,0.4903682900750079,-0.7524955143821287,0.6154809454860579,0.6807570733762531,-1.3633063198496036,-1.0968418178970067,-1.0912658380446547,-0.8513446993992736,0.0080966474917707
59.0,582.9561157,1621.1521,894.7061157,1304.232788,732.0,1297.5,809.5,1012.348694,1658969846966666.8,0.0335971288743136,0.96666675,0.4902427414832865,-0.7524120035278163,0.6155826778399225,0.6807570733762531,-1.3633239766445544,-1.096807530278235,-1.0911455252695348,-0.8513446993992736,0.011696740879838397
60.0,583.0588989,1621.11499,894.6854248,1303.962524,732.1448364,1297.467163,809.2150269,1012.301086,1658969846983333.2,0.0262250975858154,0.98333325,0.4903291780372386,-0.752394603309744,0.6157044794505245,0.6805174224144903,-1.3632927686210918,-1.096580249080361,-1.091117910667906,-0.8513046629783356,-0.007372031288498199
61.0,583.0594482,1621.060913,894.8518677,1303.812622,731.6405029,1297.471436,808.7919922,1012.438599,1658969847000000.0,0.0278278966658478,1.0,0.4903296399765349,-0.7525345751213416,0.615280355179412,0.6801616671775433,-1.3632472920302865,-1.0964541875030749,-1.09112150408974,-0.8514203059028954,0.0016027990800323993
62.0,583.0594482,1621.060913,894.8518677,1303.812622,731.7919922,1297.614014,808.7865601,1012.242188,1658969847016666.8,0.0278148334339525,1.01666675,0.4903296399765349,-0.7525345751213416,0.6154077516124148,0.6801570989990402,-1.3632472920302865,-1.0964541875030749,-1.091241406476408,-0.851255132119648,-1.306323189529876e-05
63.0,583.0594482,1621.060913,894.8518677,1303.812622,731.7919922,1297.614014,808.7865601,1012.242188,1658969847033333.2,0.0278148334339525,1.03333325,0.4903296399765349,-0.7525345751213416,0.6154077516124148,0.6801570989990402,-1.3632472920302865,-1.0964541875030749,-1.091241406476408,-0.851255132119648,0.0
64.0,583.1609497,1621.076904,894.8518677,1303.812622,731.8551636,1297.532837,809.0350952,1012.644104,1658969847050000.0,0.0189623644535844,1.05,0.4904149986721288,-0.7525345751213416,0.6154608762293204,0.6803661070624216,-1.3632607398207253,-1.0964541875030749,-1.0911731398711637,-0.8515931273758592,-0.008852468980368098
65.0,583.1609497,1621.076904,894.7404785,1303.780762,731.7919922,1297.614014,808.8985596,1012.557983,1658969847066666.5,0.0189496344324849,1.0666665,0.4904149986721288,-0.7524409012661252,0.6154077516124148,0.6802512860921095,-1.3632607398207253,-1.0964273945193097,-1.091241406476408,-0.8515207030646594,-1.273002109950308e-05
66.0,583.1609497,1621.076904,894.8518677,1303.812622,731.7919922,1297.614014,809.0350952,1012.644104,1658969847083333.2,0.0189623644535844,1.08333325,0.4904149986721288,-0.7525345751213416,0.6154077516124148,0.6803661070624216,-1.3632607398207253,-1.0964541875030749,-1.091241406476408,-0.8515931273758592,1.273002109950308e-05
67.0,582.9001465,1621.196777,894.7404785,1303.780762,732.0,1297.5,809.12146,1012.426331,1658969847100000.0,0.0368455188061543,1.1,0.490195673628078,-0.7524409012661252,0.6155826778399225,0.6804387363996554,-1.3633615482119013,-1.0964273945193097,-1.0911455252695348,-0.851409989006322,0.017883154352569895
68.0,582.8311157,1621.133057,894.7404785,1303.780762,732.1448364,1297.467163,808.8985596,1012.557983,1658969847116666.5,0.0445181291029618,1.1166665,0.4901376214904859,-0.7524409012661252,0.6157044794505245,0.6802512860921095,-1.3633079622443711,-1.0964273945193097,-1.091117910667906,-0.8515207030646594,0.0076726102968075055
69.0,582.8015137,1621.040894,894.8518677,1303.812622,732.1448364,1297.467163,808.7919922,1012.438599,1658969847133333.5,0.0497856220037195,1.1333335,0.4901127273942708,-0.7525345751213416,0.6157044794505245,0.6801616671775433,-1.3632304568531994,-1.0964541875030749,-1.091117910667906,-0.8514203059028954,0.005267492900757696
70.0,582.7415771,1621.050415,894.8518677,1303.812622,732.1448364,1297.467163,809.1043091,1012.623413,1658969847150000.0,0.0544778927789368,1.15,0.4900623231145869,-0.7525345751213416,0.6157044794505245,0.6804243131797792,-1.363238463632811,-1.0964541875030749,-1.091117910667906,-0.851575727073691,0.0046922707752172985
71.0,582.7133789,1620.990601,894.8518677,1303.812622,732.3765869,1297.623413,809.2417603,1012.292603,1658969847166666.8,0.0586201359382348,1.16666675,0.490038609557939,-0.7525345751213416,0.6158993723376567,0.6805399041330146,-1.363188162454816,-1.0964541875030749,-1.0912493106589067,-0.8512975291151442,0.004142243159298002
72.0,582.6651001,1620.972168,894.7404785,1303.780762,732.3765869,1297.623413,809.2417603,1012.292603,1658969847183333.5,0.0631788821788294,1.1833335,0.4899980090210717,-0.7524409012661252,0.6158993723376567,0.6805399041330146,-1.3631726610401975,-1.0964273945193097,-1.0912493106589067,-0.8512975291151442,0.004558746240594602
73.0,582.3464355,1620.813721,894.8518677,1303.812622,732.3765869,1297.623413,809.2875366,1011.885498,1658969847200000.0,0.0943380678310575,1.2,0.4897300248574094,-0.7525345751213416,0.6158993723376567,0.680578400167626,-1.3630394134602035,-1.0964541875030749,-1.0912493106589067,-0.8509551701177916,0.031159185652228097
74.0,582.3464355,1620.813721,894.8518677,1303.812622,732.3765869,1297.623413,809.1790771,1011.85321,1658969847216666.8,0.0943313435517689,1.21666675,0.4897300248574094,-0.7525345751213416,0.6158993723376567,0.6804871900727528,-1.3630394134602035,-1.0964541875030749,-1.0912493106589067,-0.8509280172031713,-6.724279288591872e-06
75.0,582.3464355,1620.813721,894.8518677,1303.812622,732.3765869,1297.623413,809.3563843,1012.074341,1658969847233333.2,0.0943692978802904,1.23333325,0.4897300248574094,-0.7525345751213416,0.6158993723376567,0.6806362983254527,-1.3630394134602035,-1.0964541875030749,-1.0912493106589067,-0.8511139795161952,3.7954328521494496e-05
76.0,582.3464355,1620.813721,894.8518677,1303.812622,732.0117188,1297.561401,809.1594238,1011.985535,1658969847250000.0,0.0943522551890977,1.25,0.4897300248574094,-0.7525345751213416,0.6155925328812956,0.6804706624347169,-1.3630394134602035,-1.0964541875030749,-1.0911971610509583,-0.85103929722755,-1.7042691192695192e-05
77.0,582.1411133,1620.607788,894.8518677,1303.812622,731.7623291,1297.571045,809.1764526,1011.789246,1658969847266666.8,0.1176253188194007,1.26666675,0.4895573571119231,-0.7525345751213416,0.6153828061335473,0.680484982973384,-1.3628662320563845,-1.0964541875030749,-1.0912052712686429,-0.8508742260414155,0.023273063630303
78.0,581.9711304,1620.548096,894.8518677,1303.812622,731.7623291,1297.571045,809.1764526,1011.789246,1658969847283333.2,0.1335083962033684,1.28333325,0.4894144083021294,-0.7525345751213416,0.6153828061335473,0.680484982973384,-1.3628160334755024,-1.0964541875030749,-1.0912052712686429,-0.8508742260414155,0.0158830773839677
79.0,581.7574463,1620.655762,894.8518677,1303.812622,731.7623291,1297.571045,809.0797119,1012.079712,1658969847300000.0,0.1479078709618167,1.3,0.4892347085337006,-0.7525345751213416,0.6153828061335473,0.6804036279198838,-1.3629065762686614,-1.0964541875030749,-1.0912052712686429,-0.8511184963120458,0.0143994747584483
80.0,581.645813,1620.636963,894.7404785,1303.780762,731.7623291,1297.571045,808.9423828,1012.17041,1658969847316666.5,0.1577373868076198,1.3166665,0.4891408294001623,-0.7524409012661252,0.6153828061335473,0.6802881396478575,-1.362890767062704,-1.0964273945193097,-1.0912052712686429,-0.851194769696902,0.009829515845803105
81.0,581.6636353,1620.486206,894.8518677,1303.812622,731.7623291,1297.571045,808.9396362,1011.968506,1658969847333333.2,0.1608666317721343,1.33333325,0.4891558172405438,-0.7525345751213416,0.6153828061335473,0.6802858298672796,-1.362763986464667,-1.0964541875030749,-1.0912052712686429,-0.8510249765206909,0.0031292449645144993
82.0,581.6652222,1620.352295,894.9118042,1303.828003,731.7623291,1297.571045,809.0890503,1011.791321,1658969847350000.0,0.1648211291865184,1.35,0.4891571517598764,-0.7525849793169295,0.6153828061335473,0.6804114811402101,-1.3626513726778196,-1.0964671223079487,-1.0912052712686429,-0.8508759710332959,0.003954497414384084
83.0,581.4060059,1620.411621,894.9746704,1303.892456,731.1411133,1297.282227,809.1177979,1011.681702,1658969847366666.5,0.1843667556436444,1.3666665,0.4889391612351581,-0.7526378472728606,0.6148603885301587,0.6804356567202503,-1.3627012634673628,-1.0965213246991166,-1.0909623868999974,-0.8507837858453695,0.019545626457126014
84.0,581.4060059,1620.411621,894.9118042,1303.828003,731.1411133,1297.282227,809.013916,1012.020813,1658969847383333.5,0.1844687883321492,1.3833335,0.4889391612351581,-0.7525849793169295,0.6148603885301587,0.6803482962036095,-1.3627012634673628,-1.0964671223079487,-1.0909623868999974,-0.8510689646123981,0.00010203268850478286
85.0,581.4060059,1620.411621,894.744873,1303.975342,731.1411133,1297.282227,808.8764038,1011.869751,1658969847400000.0,0.1844284509458366,1.4,0.4889391612351581,-0.752444596864592,0.6148603885301587,0.6802326539518176,-1.3627012634673628,-1.0965910285049023,-1.0909623868999974,-0.8509419275215786,-4.0337386312594425e-05
