Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Head Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters
16.0,163.1500549,825.1967773,847.5,939.8267212,595.5,882.0,416.9197388,786.2839355,1658971471065000.0,0.2645987674583535,0.25,0.189755945325116,0.9857070766026192,0.6926118750641412,0.484909424083157,-0.9597667291731984,-1.0930900883387336,-1.0258332053846726,-0.914508129134286
17.0,163.1500549,825.1967773,846.5805664,939.8668823,595.5,882.0,416.9197388,786.2839355,1658971471081666.8,0.22107036736882366,0.26666675,0.189755945325116,0.984637705268122,0.6926118750641412,0.484909424083157,-0.9597667291731984,-1.0931367987581722,-1.0258332053846726,-0.914508129134286
18.0,163.1500549,825.1967773,846.6959839,939.9519043,595.5,882.0,416.9197388,786.2839355,1658971471098333.2,0.21589691785861093,0.28333325,0.189755945325116,0.984771944615041,0.6926118750641412,0.484909424083157,-0.9597667291731984,-1.093235685822558,-1.0258332053846726,-0.914508129134286
19.0,163.1500549,825.1967773,846.9976196,939.3560181,595.5,882.0,416.9197388,786.2839355,1658971471115000.0,0.29906597788414035,0.3,0.189755945325116,0.9851227699177502,0.6926118750641412,0.484909424083157,-0.9597667291731984,-1.0925426247674668,-1.0258332053846726,-0.914508129134286
20.0,163.1500549,825.1967773,847.1323242,939.2634888,595.5,882.0,417.0246887,786.2654419,1658971471131666.8,0.3157366563093972,0.31666675,0.189755945325116,0.9852794416315802,0.6926118750641412,0.4850314888136806,-0.9597667291731984,-1.0924350061411503,-1.0258332053846726,-0.9144866196683368
21.0,162.9592896,825.166687,847.1323242,939.2634888,595.2102661,881.8666382,417.0119019,786.4404907,1658971471148333.2,0.31576853577087793,0.33333325,0.1895340707455523,0.9852794416315802,0.6922748924617086,0.4850166167909701,-0.9597317318615204,-1.0924350061411503,-1.0256780954495597,-0.9146902147608572
22.0,162.9353943,825.0684814,847.1323242,939.2634888,595.2102661,881.8666382,417.0246887,786.2654419,1658971471165000.0,0.3157366563093972,0.35,0.1895062786909122,0.9852794416315802,0.6922748924617086,0.4850314888136806,-0.9596175112657892,-1.0924350061411503,-1.0256780954495597,-0.9144866196683368
23.0,162.9592896,825.166687,847.1323242,939.2634888,595.2900391,881.8874512,417.0246887,786.2654419,1658971471181666.5,0.3157366563093972,0.3666665,0.1895340707455523,0.9852794416315802,0.6923676745391384,0.4850314888136806,-0.9597317318615204,-1.0924350061411503,-1.025702302554439,-0.9144866196683368
24.0,162.9592896,825.166687,847.1323242,939.2634888,595.4158325,881.2542725,417.0,786.3775024,1658971471198333.5,0.31574630604682874,0.3833335,0.1895340707455523,0.9852794416315802,0.6925139818483654,0.485002773974386,-0.9597317318615204,-1.0924350061411503,-1.0249658674802866,-0.914616954568464
25.0,162.9592896,825.166687,847.2921143,939.4499512,595.4158325,881.2542725,416.8574524,786.2096558,1658971471215000.2,0.30029990311967575,0.40000025,0.1895340707455523,0.9854652896933396,0.6925139818483654,0.4848369802539463,-0.9597317318615204,-1.0926518761201478,-1.0249658674802866,-0.9144217361833268
26.0,162.9592896,825.166687,847.2921143,939.4499512,595.4158325,881.2542725,416.9197388,786.2839355,1658971471231666.8,0.30035190165158304,0.41666675,0.1895340707455523,0.9854652896933396,0.6925139818483654,0.484909424083157,-0.9597317318615204,-1.0926518761201478,-1.0249658674802866,-0.914508129134286
27.0,162.9592896,825.166687,847.083313,939.5,595.4158325,881.2542725,416.8191833,786.0631714,1658971471248333.5,0.2855476653840037,0.4333335,0.1895340707455523,0.9852224378714944,0.6925139818483654,0.4847924703746717,-0.9597317318615204,-1.0927100866880952,-1.0249658674802866,-0.9142513636645164
28.0,162.9592896,825.166687,846.9865112,939.4852905,595.4158325,881.2542725,416.9430237,786.166687,1658971471265000.0,0.28330144977197524,0.45,0.1895340707455523,0.985109850002128,0.6925139818483654,0.4849365061960868,-0.9597317318615204,-1.0926929784187815,-1.0249658674802866,-0.9143717601948512
29.0,162.9592896,825.166687,846.9865112,939.4852905,595.4158325,881.2542725,416.9737244,785.9515381,1658971471281666.8,0.28327128918755795,0.46666675,0.1895340707455523,0.985109850002128,0.6925139818483654,0.4849722134494751,-0.9597317318615204,-1.0926929784187815,-1.0249658674802866,-0.9141215256305404
30.0,162.9592896,825.166687,846.9865112,939.4852905,595.4158325,881.2542725,416.894104,785.8137207,1658971471298333.5,0.2831944491005221,0.4833335,0.1895340707455523,0.985109850002128,0.6925139818483654,0.4848796088574729,-0.9597317318615204,-1.0926929784187815,-1.0249658674802866,-0.9139612334931256
31.0,162.9035034,825.2355957,846.9865112,939.4852905,595.4158325,881.2542725,416.8562622,785.8458252,1658971471315000.0,0.2831797178526649,0.5,0.1894691871442346,0.985109850002128,0.6925139818483654,0.4848355959606571,-0.9598118779302276,-1.0926929784187815,-1.0249658674802866,-0.9139985734728788
32.0,162.9035034,825.2355957,846.9865112,939.4852905,595.4158325,881.2542725,416.8562622,785.8458252,1658971471331666.8,0.2831797178526649,0.51666675,0.1894691871442346,0.985109850002128,0.6925139818483654,0.4848355959606571,-0.9598118779302276,-1.0926929784187815,-1.0249658674802866,-0.9139985734728788
33.0,162.9035034,825.2355957,846.9865112,939.4852905,595.4158325,881.2542725,416.8562622,785.8458252,1658971471348333.2,0.2831797178526649,0.53333325,0.1894691871442346,0.985109850002128,0.6925139818483654,0.4848355959606571,-0.9598118779302276,-1.0926929784187815,-1.0249658674802866,-0.9139985734728788
34.0,162.9035034,825.2355957,846.9865112,939.4852905,595.4158325,881.2542725,416.8562622,785.8458252,1658971471365000.0,0.2831797178526649,0.55,0.1894691871442346,0.985109850002128,0.6925139818483654,0.4848355959606571,-0.9598118779302276,-1.0926929784187815,-1.0249658674802866,-0.9139985734728788
35.0,162.9035034,825.2355957,846.8884888,939.6464844,595.4158325,881.2542725,416.8562622,785.8458252,1658971471381666.8,0.2599992104946898,0.56666675,0.1894691871442346,0.9849958424819564,0.6925139818483654,0.4848355959606571,-0.9598118779302276,-1.0928804592069057,-1.0249658674802866,-0.9139985734728788
36.0,162.9035034,825.2355957,846.8884888,939.6464844,595.4158325,881.2542725,416.8562622,785.8458252,1658971471398333.2,0.2599992104946898,0.58333325,0.1894691871442346,0.9849958424819564,0.6925139818483654,0.4848355959606571,-0.9598118779302276,-1.0928804592069057,-1.0249658674802866,-0.9139985734728788
37.0,162.9743652,825.078125,846.8884888,939.6464844,595.4158325,881.2542725,416.8562622,785.8458252,1658971471415000.0,0.2599992104946898,0.6,0.1895516048170615,0.9849958424819564,0.6925139818483654,0.4848355959606571,-0.9596287275073988,-1.0928804592069057,-1.0249658674802866,-0.9139985734728788
38.0,162.9743652,825.078125,846.8884888,939.6464844,595.4158325,881.2542725,416.8562622,785.8458252,1658971471431666.5,0.2599992104946898,0.6166665,0.1895516048170615,0.9849958424819564,0.6925139818483654,0.4848355959606571,-0.9596287275073988,-1.0928804592069057,-1.0249658674802866,-0.9139985734728788
39.0,162.9743652,825.078125,846.8884888,939.6464844,595.4158325,881.2542725,416.9430237,786.166687,1658971471448333.5,0.26011417415922433,0.6333335,0.1895516048170615,0.9849958424819564,0.6925139818483654,0.4849365061960868,-0.9596287275073988,-1.0928804592069057,-1.0249658674802866,-0.9143717601948512
40.0,162.9743652,825.078125,846.8884888,939.6464844,595.4158325,881.2542725,416.9578247,786.409668,1658971471465000.2,0.2601742778190893,0.65000025,0.1895516048170615,0.9849958424819564,0.6925139818483654,0.4849537208868724,-0.9596287275073988,-1.0928804592069057,-1.0249658674802866,-0.9146543656121726
41.0,162.9743652,825.078125,847.083313,939.5,595.4158325,881.2542725,416.8191833,786.0631714,1658971471481666.8,0.2855476653840037,0.66666675,0.1895516048170615,0.9852224378714944,0.6925139818483654,0.4847924703746717,-0.9596287275073988,-1.0927100866880952,-1.0249658674802866,-0.9142513636645164
42.0,162.9743652,825.078125,847.25,939.25,595.4158325,881.2542725,416.9430237,786.166687,1658971471498333.5,0.32220444419140315,0.6833335,0.1895516048170615,0.985416307553474,0.6925139818483654,0.4849365061960868,-0.9596287275073988,-1.0924193176389498,-1.0249658674802866,-0.9143717601948512
43.0,162.9743652,825.078125,847.25,939.25,595.4158325,881.2542725,416.9430237,786.166687,1658971471515000.0,0.32220444419140315,0.7,0.1895516048170615,0.985416307553474,0.6925139818483654,0.4849365061960868,-0.9596287275073988,-1.0924193176389498,-1.0249658674802866,-0.9143717601948512
44.0,162.9743652,825.078125,847.25,939.25,595.4158325,881.2542725,417.0246887,786.2654419,1658971471531666.8,0.322280072642861,0.71666675,0.1895516048170615,0.985416307553474,0.6925139818483654,0.4850314888136806,-0.9596287275073988,-1.0924193176389498,-1.0249658674802866,-0.9144866196683368
45.0,162.9743652,825.078125,847.25,939.25,595.4158325,881.2542725,416.9737244,785.9515381,1658971471548333.5,0.32218049442915025,0.7333335,0.1895516048170615,0.985416307553474,0.6925139818483654,0.4849722134494751,-0.9596287275073988,-1.0924193176389498,-1.0249658674802866,-0.9141215256305404
46.0,162.9743652,825.078125,847.25,939.25,595.4158325,881.2542725,416.9430237,786.166687,1658971471565000.0,0.32220444419140315,0.75,0.1895516048170615,0.985416307553474,0.6925139818483654,0.4849365061960868,-0.9596287275073988,-1.0924193176389498,-1.0249658674802866,-0.9143717601948512
47.0,162.9743652,825.078125,847.25,939.25,595.4158325,881.2542725,416.9753113,786.255127,1658971471581666.8,0.32224457971907816,0.76666675,0.1895516048170615,0.985416307553474,0.6925139818483654,0.4849740591350915,-0.9596287275073988,-1.0924193176389498,-1.0249658674802866,-0.9144746226536768
48.0,162.9743652,825.078125,847.25,939.25,595.5,881.333313,416.8191833,786.0631714,1658971471598333.2,0.3220993921428213,0.78333325,0.1895516048170615,0.985416307553474,0.6926118750641412,0.4847924703746717,-0.9596287275073988,-1.0924193176389498,-1.0250577976044024,-0.9142513636645164
49.0,162.9743652,825.078125,847.0487061,939.3045654,595.5,882.0,416.8562622,785.8458252,1658971471615000.0,0.3071539037781299,0.8,0.1895516048170615,0.9851821874098668,0.6926118750641412,0.4848355959606571,-0.9596287275073988,-1.092482781356847,-1.0258332053846726,-0.9139985734728788
50.0,162.9743652,825.078125,847.2921143,939.5500488,595.5,882.0,416.9368286,786.0631714,1658971471631666.8,0.2885031024790292,0.81666675,0.1895516048170615,0.9854652896933396,0.6926118750641412,0.4849293008227414,-0.9596287275073988,-1.0927682972560426,-1.0258332053846726,-0.9142513636645164
51.0,162.9743652,825.078125,847.3470459,939.75,595.5,882.0,417.0569763,786.1793213,1658971471648333.2,0.2672879819959805,0.83333325,0.1895516048170615,0.9855291793297396,0.6926118750641412,0.4850690417526853,-0.9596287275073988,-1.0930008557372406,-1.0258332053846726,-0.9143864548484416
52.0,162.9743652,825.078125,847.2298584,940.0217896,595.5,882.0,416.96875,785.8458252,1658971471665000.0,0.23017429962124095,0.85,0.1895516048170615,0.9853928813379528,0.6926118750641412,0.4849664278432429,-0.9596287275073988,-1.093316967751479,-1.0258332053846726,-0.9139985734728788
53.0,162.9743652,825.078125,847.2298584,940.0217896,595.5,882.0,416.96875,785.8458252,1658971471681666.5,0.23017429962124095,0.8666665,0.1895516048170615,0.9853928813379528,0.6926118750641412,0.4849664278432429,-0.9596287275073988,-1.093316967751479,-1.0258332053846726,-0.9139985734728788
54.0,162.9743652,825.078125,846.7051392,940.0512695,595.5,882.1798096,416.96875,785.8458252,1658971471698333.5,0.20447906049575582,0.8833335,0.1895516048170615,0.9847825929265436,0.6926118750641412,0.4849664278432429,-0.9596287275073988,-1.0933512551214464,-1.0260423376503496,-0.9139985734728788
55.0,162.9035034,825.2355957,846.7051392,940.0512695,595.5,882.1798096,416.9114075,785.8185425,1658971471715000.2,0.20445055099616058,0.90000025,0.1894691871442346,0.9847825929265436,0.6926118750641412,0.4848997341464404,-0.9598118779302276,-1.0933512551214464,-1.0260423376503496,-0.9139668416139304
56.0,162.9035034,825.2355957,846.7051392,940.0512695,595.5,882.1798096,416.96875,785.8458252,1658971471731666.8,0.20447906049575582,0.91666675,0.1894691871442346,0.9847825929265436,0.6926118750641412,0.4849664278432429,-0.9598118779302276,-1.0933512551214464,-1.0260423376503496,-0.9139985734728788
57.0,162.9035034,825.2355957,846.7915039,940.3138428,595.5,882.1798096,416.9114075,785.8185425,1658971471748333.5,0.17711068250322376,0.9333335,0.1894691871442346,0.9848830416533384,0.6926118750641412,0.4848997341464404,-0.9598118779302276,-1.0936566478765342,-1.0260423376503496,-0.9139668416139304
58.0,162.9035034,825.2355957,846.5018311,940.3886719,595.5,882.1798096,417.2460327,785.7817383,1658971471765000.0,0.15607326686956846,0.95,0.1894691871442346,0.9845461301148616,0.6926118750641412,0.4852889287513366,-0.9598118779302276,-1.0937436798215558,-1.0260423376503496,-0.9139240355249764
59.0,162.9035034,825.2355957,846.3956299,940.2883301,595.5,882.1798096,417.1851807,785.8421021,1658971471781666.8,0.1634054793822803,0.96666675,0.1894691871442346,0.9844226100270932,0.6926118750641412,0.4852181532386223,-0.9598118779302276,-1.0936269746624538,-1.0260423376503496,-0.9139942432238914
60.0,162.9035034,825.2355957,846.3015137,940.1140137,595.5,882.1798096,417.2460327,785.7817383,1658971471798333.5,0.18001446587047207,0.9833335,0.1894691871442346,0.9843131457151604,0.6926118750641412,0.4852889287513366,-0.9598118779302276,-1.09342423140694,-1.0260423376503496,-0.9139240355249764
61.0,162.9035034,825.2355957,846.3015137,940.1140137,595.5,882.1798096,417.2460327,785.7817383,1658971471815000.0,0.18001446587047207,1.0,0.1894691871442346,0.9843131457151604,0.6926118750641412,0.4852889287513366,-0.9598118779302276,-1.09342423140694,-1.0260423376503496,-0.9139240355249764
62.0,162.9035034,825.2355957,846.4060669,940.0133057,595.5,882.1798096,417.1066589,785.9199829,1658971471831666.8,0.19635101048355785,1.01666675,0.1894691871442346,0.9844347490533568,0.6926118750641412,0.4851268264021296,-0.9598118779302276,-1.0933071003293349,-1.0260423376503496,-0.914084824528542
63.0,162.9035034,825.2355957,846.703186,939.75,595.5,882.1798096,417.1851807,785.8421021,1658971471848333.2,0.24009133666832033,1.03333325,0.1894691871442346,0.9847803212061164,0.6926118750641412,0.4852181532386223,-0.9598118779302276,-1.0930008557372406,-1.0260423376503496,-0.9139942432238914
64.0,162.9035034,825.2355957,846.9227905,939.4007568,595.5,882.1798096,417.1851807,785.8421021,1658971471865000.0,0.29067034577131096,1.05,0.1894691871442346,0.9850357379727286,0.6926118750641412,0.4852181532386223,-0.9598118779302276,-1.0925946592845026,-1.0260423376503496,-0.9139942432238914
65.0,162.9035034,825.2355957,846.2937622,939.4457397,595.3796387,882.0925903,417.0783081,785.7249146,1658971471881666.8,0.25864248622959396,1.06666675,0.1894691871442346,0.9843041301300226,0.6924718857011216,0.4850938522614956,-0.9598118779302276,-1.0926469778247458,-1.025940894958637,-0.9138579452321046
66.0,162.9035034,825.2355957,846.2937622,939.4457397,595.0822754,881.5061646,417.2460327,785.7817383,1658971471898333.2,0.2587422083588847,1.08333325,0.1894691871442346,0.9843041301300226,0.6921260295251548,0.4852889287513366,-0.9598118779302276,-1.0926469778247458,-1.0252588371859035,-0.9139240355249764
67.0,162.9035034,825.2355957,846.2937622,939.4457397,595.0822754,881.5061646,417.2460327,785.7817383,1658971471915000.0,0.2587422083588847,1.1,0.1894691871442346,0.9843041301300226,0.6921260295251548,0.4852889287513366,-0.9598118779302276,-1.0926469778247458,-1.0252588371859035,-0.9139240355249764
68.0,162.9035034,825.2355957,845.9676514,939.5323486,595.0822754,881.5061646,417.2460327,785.7817383,1658971471931666.5,0.23465250598692344,1.1166665,0.1894691871442346,0.9839248384210946,0.6921260295251548,0.4852889287513366,-0.9598118779302276,-1.0927477105747478,-1.0252588371859035,-0.9139240355249764
69.0,162.9035034,825.2355957,846.1410522,939.3458252,595.0822754,881.5061646,417.3687134,785.4860229,1658971471948333.5,0.2640264154307028,1.1333335,0.1894691871442346,0.9841265167640428,0.6921260295251548,0.4854316157532866,-0.9598118779302276,-1.0925307696481026,-1.0252588371859035,-0.9135800959822736
70.0,162.9035034,825.2355957,846.5667725,939.2625122,595.105835,882.105835,417.1851807,785.8421021,1658971471965000.2,0.2919753195413708,1.15000025,0.1894691871442346,0.984621661911374,0.6921534311351157,0.4852181532386223,-0.9598118779302276,-1.0924338702809366,-1.0259562995539375,-0.9139942432238914
71.0,162.9035034,825.2355957,846.7769775,939.4816284,595.5,882.0,417.0219727,786.0842285,1658971471981666.8,0.2749210743984672,1.16666675,0.1894691871442346,0.9848661463432764,0.6926118750641412,0.4850283298987307,-0.9598118779302276,-1.092688719117442,-1.0258332053846726,-0.9142758546762954
72.0,162.920929,825.0401611,846.7769775,939.4816284,595.5,882.0,416.8562622,785.8458252,1658971471998333.5,0.2747671076461825,1.1833335,0.1894894544448057,0.9848661463432764,0.6926118750641412,0.4848355959606571,-0.9595845725989792,-1.092688719117442,-1.0258332053846726,-0.9139985734728788
73.0,162.9056396,824.9926758,846.7769775,939.4816284,595.5,882.0,416.8875122,785.6124878,1658971472015000.0,0.27472141382473875,1.2,0.1894716717076057,0.9848661463432764,0.6926118750641412,0.4848719420918003,-0.9595293435768618,-1.092688719117442,-1.0258332053846726,-0.9137271842971668
74.0,162.8975372,824.944458,846.9401855,939.2481079,595.5,882.0,417.0535583,785.5297852,1658971472031666.8,0.3092868318029717,1.21666675,0.1894622479990305,0.985055969683168,0.6926118750641412,0.4850650663582454,-0.9594732626014304,-1.0924171169824783,-1.0258332053846726,-0.9136309948717114
75.0,162.8858948,824.7538452,846.8572998,939.5791626,595.5,882.0,417.0535583,785.5297852,1658971472048333.5,0.26666636549940703,1.2333335,0.1894487070007194,0.9849595672984612,0.6926118750641412,0.4850650663582454,-0.9592515653909864,-1.0928021588238148,-1.0258332053846726,-0.9136309948717114
76.0,162.8447876,824.7786255,846.663208,939.7496948,595.5,882.0,417.0535583,785.5297852,1658971472065000.0,0.23829548107537818,1.25,0.1894008961948913,0.9847338237459295,0.6926118750641412,0.4850650663582454,-0.9592803867680608,-1.0930005007663854,-1.0258332053846726,-0.9136309948717114
77.0,162.8447876,824.7786255,846.6588135,939.9304199,595.5,882.0,417.1599121,785.6512451,1658971472081666.8,0.2168320661052105,1.26666675,0.1894008961948913,0.9847287126075835,0.6926118750641412,0.4851887639314414,-0.9592803867680608,-1.09321069782832,-1.0258332053846726,-0.9137722619902404
78.0,162.8447876,824.7786255,846.3642578,940.2000122,595.5,882.0,417.0828247,785.963623,1658971472098333.2,0.17250599012507248,1.28333325,0.1894008961948913,0.9843861218843464,0.6926118750641412,0.4850991054114451,-0.9592803867680608,-1.0935242542152317,-1.0258332053846726,-0.9141355812900686
79.0,162.8447876,824.7786255,846.3642578,940.2000122,595.5,882.0,417.0,785.8255005,1658971472115000.0,0.17244775098582715,1.3,0.1894008961948913,0.9843861218843464,0.6926118750641412,0.485002773974386,-0.9592803867680608,-1.0935242542152317,-1.0258332053846726,-0.9139749342981062
80.0,162.8447876,824.7786255,846.293335,940.1260376,595.105835,882.105835,417.1599121,785.6512451,1658971472131666.8,0.17818337344081076,1.31666675,0.1894008961948913,0.9843036332638714,0.6921534311351157,0.4851887639314414,-0.9592803867680608,-1.09343821611882,-1.0259562995539375,-0.9137722619902404
81.0,162.8447876,824.7786255,846.293335,940.1260376,595.5,882.0,417.2460327,785.7817383,1658971472148333.2,0.17824488594472637,1.33333325,0.1894008961948913,0.9843036332638714,0.6926118750641412,0.4852889287513366,-0.9592803867680608,-1.09343821611882,-1.0258332053846726,-0.9139240355249764
82.0,162.8447876,824.7786255,846.293335,940.1260376,595.5,882.0,417.2720337,785.3640137,1658971472165000.0,0.17814491437932747,1.35,0.1894008961948913,0.9843036332638714,0.6926118750641412,0.485319169895524,-0.9592803867680608,-1.09343821611882,-1.0258332053846726,-0.9134381899859898
83.0,162.7125092,824.6815186,846.293335,940.1260376,595.5,882.1798096,417.2460327,785.7817383,1658971472181666.5,0.17824488594472637,1.3666665,0.1892470463365295,0.9843036332638714,0.6926118750641412,0.4852889287513366,-0.9591674440441468,-1.09343821611882,-1.0260423376503496,-0.9139240355249764
84.0,162.6214905,824.6715698,846.293335,940.1260376,595.5,882.1798096,417.2720337,785.3640137,1658971472198333.5,0.17814491437932747,1.3833335,0.1891411846531157,0.9843036332638714,0.6926118750641412,0.485319169895524,-0.9591558728316824,-1.09343821611882,-1.0260423376503496,-0.9134381899859898
85.0,162.6214905,824.6715698,846.4825439,940.1223755,595.5,882.1798096,417.3687134,785.4860229,1658971472215000.2,0.18670130913151578,1.40000025,0.1891411846531157,0.9845236976316428,0.6926118750641412,0.4854316157532866,-0.9591558728316824,-1.0934339568174805,-1.0260423376503496,-0.9135800959822736
86.0,162.6214905,824.6715698,846.1603394,940.0012817,595.6033936,882.2573853,417.2720337,785.3640137,1658971472231666.8,0.18722152847360646,1.41666675,0.1891411846531157,0.9841489492472614,0.6927321296991801,0.485319169895524,-0.9591558728316824,-1.0932931155011472,-1.0261325641004526,-0.9134381899859898
87.0,162.6214905,824.6715698,846.1603394,940.0012817,595.6033936,882.2573853,417.2720337,785.3640137,1658971472248333.5,0.18722152847360646,1.4333335,0.1891411846531157,0.9841489492472614,0.6927321296991801,0.485319169895524,-0.9591558728316824,-1.0932931155011472,-1.0261325641004526,-0.9134381899859898
88.0,162.6214905,824.6715698,846.1603394,940.0012817,595.6033936,882.2573853,417.2720337,785.3640137,1658971472265000.0,0.18722152847360646,1.45,0.1891411846531157,0.9841489492472614,0.6927321296991801,0.485319169895524,-0.9591558728316824,-1.0932931155011472,-1.0261325641004526,-0.9134381899859898
89.0,162.6214905,824.6715698,846.1603394,940.0012817,595.6033936,882.2573853,417.2720337,785.3640137,1658971472281666.8,0.18722152847360646,1.46666675,0.1891411846531157,0.9841489492472614,0.6927321296991801,0.485319169895524,-0.9591558728316824,-1.0932931155011472,-1.0261325641004526,-0.9134381899859898
90.0,162.6214905,824.6715698,846.1603394,940.0012817,595.6033936,882.2573853,417.3687134,785.4860229,1658971472298333.5,0.1872906802655768,1.4833335,0.1891411846531157,0.9841489492472614,0.6927321296991801,0.4854316157532866,-0.9591558728316824,-1.0932931155011472,-1.0261325641004526,-0.9135800959822736
91.0,162.6511383,824.9044189,846.2836304,940.2279053,595.6033936,882.2573853,417.3687134,785.4860229,1658971472315000.0,0.16575250755029963,1.5,0.1891756673035767,0.984292346074614,0.6927321296991801,0.4854316157532866,-0.9594266940772878,-1.0935566960158905,-1.0261325641004526,-0.9135800959822736
92.0,162.6141663,825.131897,846.2836304,940.2279053,595.6033936,882.2573853,417.0828247,785.963623,1658971472331666.8,0.16578341950189524,1.51666675,0.1891326660504367,0.984292346074614,0.6927321296991801,0.4850991054114451,-0.9596912684406412,-1.0935566960158905,-1.0261325641004526,-0.9141355812900686
