Frame #,Hand Pink X,Hand Pink Y,Hip Pink X,Hip Pink Y,Head Pink X,Head Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,angles,Timestamp (microseconds),Seconds,Hand Pink X meters,Hip Pink X meters,Head Pink X meters,Elbow Pink X meters,Shoulder Green X meters,Hand Pink Y meters,Hip Pink Y meters,Head Pink Y meters,Elbow Pink Y meters,Shoulder Green Y meters
11.0,604.7372437,1621.92688,837.5531006,1362.968872,1012.59906,450.9855652,673.0884399,1253.5,791.3064575,941.9596558,-0.145662522515948,1658799494166666.8,0.16666675,0.4184642558682416,0.5795674710694481,0.7006952466549085,0.4657617106777662,0.5475658583147256,-1.122336075680167,-0.943143093525094,-0.3120716326219158,-0.867393153299913,-0.6518144045677404
12.0,605.2512817,1621.72168,837.5797119,1363.018066,1012.59906,450.9855652,673.0884399,1253.5,791.3064575,941.9596558,-0.18154904860042215,1658799494183333.5,0.1833335,0.4188199583347243,0.5795858854766442,0.7006952466549085,0.4657617106777662,0.5475658583147256,-1.1221940820024192,-0.9431771346409964,-0.3120716326219158,-0.867393153299913,-0.6518144045677404
13.0,605.4055176,1622.216553,837.8111572,1363.161865,1012.54425,450.8728638,673.6691895,1253.5,791.2254639,942.1445313,-0.20430912494835335,1658799494200000.0,0.2,0.4189266860281053,0.5797460402980112,0.7006573193962468,0.4661635760362199,0.5475098126074252,-1.1225365227299444,-0.9432766402397608,-0.3119936458467046,-0.867393153299913,-0.6519423341592147
14.0,605.4298706,1622.251099,837.8693237,1363.070068,1012.54425,450.8728638,673.6691895,1253.5,791.3064575,941.9596558,-0.20689873226615477,1658799494216666.8,0.21666675,0.4189435377436715,0.57978629017743,0.7006573193962468,0.4661635760362199,0.5475658583147256,-1.12256042776694,-0.9432131188282782,-0.3119936458467046,-0.867393153299913,-0.6518144045677404
15.0,605.5521851,1622.358032,837.8693237,1363.070068,1012.54425,450.8728638,673.6691895,1253.5,791.3064575,941.9596558,-0.21877332974680205,1658799494233333.2,0.23333325,0.4190281765628572,0.57978629017743,0.7006573193962468,0.4661635760362199,0.5475658583147256,-1.122634422942099,-0.9432131188282782,-0.3119936458467046,-0.867393153299913,-0.6518144045677404
16.0,605.5521851,1622.358032,837.8693237,1363.070068,1012.54425,450.8728638,673.6691895,1253.5,791.3064575,941.9596558,-0.21877332974680205,1658799494250000.0,0.25,0.4190281765628572,0.57978629017743,0.7006573193962468,0.4661635760362199,0.5475658583147256,-1.122634422942099,-0.9432131188282782,-0.3119936458467046,-0.867393153299913,-0.6518144045677404
17.0,605.9156494,1621.970825,837.7088623,1363.375488,1012.54425,450.8728638,673.6320801,1253.551025,791.5189209,942.173645,-0.23901730410486502,1658799494266666.8,0.26666675,0.4192796854940809,0.579675254581316,0.7006573193962468,0.4661378971854157,0.5477128780981215,-1.122366484608864,-0.9434244624396708,-0.3119936458467046,-0.8674284614256784,-0.6519624801696232
18.0,605.9156494,1621.970825,836.9835815,1363.893311,1012.54425,450.8728638,673.7147827,1253.564453,791.5697021,942.1090088,-0.2389891786135366,1658799494283333.2,0.28333325,0.4192796854940809,0.5791733769585478,0.7006573193962468,0.466195125481387,0.5477480175198977,-1.122366484608864,-0.9437827840390496,-0.3119936458467046,-0.8674377532926609,-0.6519177534066911
19.0,606.0755005,1621.88916,836.9835815,1363.893311,1013.714905,451.0357666,673.757019,1253.512329,791.5697021,942.1090088,-0.24977872496417491,1658799494300000.0,0.3,0.4193902987766397,0.5791733769585478,0.7014673857160524,0.4662243520290062,0.5477480175198977,-1.1223099743082146,-0.9437827840390496,-0.3121063708354348,-0.8674016846841865,-0.6519177534066911
20.0,606.0755005,1621.88916,837.4457397,1363.163818,1013.470764,451.5292358,674.6060181,1253.787231,791.7000122,942.0305786,-0.2497302116607461,1658799494316666.5,0.3166665,0.4193902987766397,0.5794931797973363,0.7012984457624506,0.4668118398682546,0.5478381891102811,-1.1223099743082146,-0.9432779916708166,-0.3124478401656657,-0.8675919105418878,-0.6518634815131994
21.0,606.0755005,1621.88916,836.5646362,1363.661255,1013.704102,451.160614,674.7251587,1253.904419,791.7000122,942.0305786,-0.2497302116607461,1658799494333333.2,0.33333325,0.4193902987766397,0.5788834764521041,0.7014599102886611,0.466894282421681,0.5478381891102811,-1.1223099743082146,-0.9436222066273368,-0.3121927623631311,-0.8676730019410492,-0.6518634815131994
22.0,605.9176025,1621.492554,837.0735474,1363.3302,1013.904907,450.7958679,674.7251587,1253.904419,791.7000122,942.0305786,-0.2288434054521493,1658799494350000.0,0.35,0.4192810369943344,0.5792356312909694,0.7015988627275508,0.466894282421681,0.5478381891102811,-1.1220355320832782,-0.9433931241858804,-0.3119403664558053,-0.8676730019410492,-0.6518634815131994
23.0,605.9346313,1621.453979,837.0771484,1363.057495,1014.158875,450.633728,674.7251587,1253.904419,791.7000122,942.0305786,-0.22935196279280678,1658799494366666.5,0.3666665,0.4192928205320519,0.5792381231000999,0.7017746027390045,0.466894282421681,0.5478381891102811,-1.1220088390710017,-0.9432044186016196,-0.3118281693763185,-0.8676730019410492,-0.6518634815131994
24.0,606.0662842,1621.164429,837.1300659,1363.076416,1014.07019,450.5633545,674.7251587,1253.904419,791.7000122,942.0305786,-0.2334720163614456,1658799494383333.5,0.3833335,0.4193839213091338,0.5792747407923134,0.7017132347599058,0.466894282421681,0.5478381891102811,-1.121808477134394,-0.9432175114981922,-0.3117794725338185,-0.8676730019410492,-0.6518634815131994
25.0,605.6151123,1620.984741,837.2652588,1362.978516,1014.029907,450.3257141,674.7251587,1253.904419,791.7000122,942.0305786,-0.19419599283130834,1658799494400000.0,0.4,0.4190717207371183,0.5793682911679295,0.7016853598509353,0.466894282421681,0.5478381891102811,-1.1216841371735402,-0.9431497669511574,-0.311615030845819,-0.8676730019410492,-0.6518634815131994
26.0,605.1820679,1621.17041,837.2545776,1363.154053,1014.198425,450.492981,674.7251587,1253.904419,791.7000122,942.0305786,-0.1642121707466333,1658799494416666.8,0.41666675,0.4187720639779362,0.5793609000233352,0.7018019704288434,0.466894282421681,0.5478381891102811,-1.1218126158487536,-0.9432712345155376,-0.3117307756913185,-0.8676730019410492,-0.6518634815131994
27.0,605.1820679,1621.17041,837.2545776,1363.154053,1014.569397,450.743103,674.7251587,1253.904419,791.7000122,942.0305786,-0.1642121707466333,1658799494433333.5,0.4333335,0.4187720639779362,0.5793609000233352,0.702058674515693,0.466894282421681,0.5478381891102811,-1.1218126158487536,-0.9432712345155376,-0.31190385435928,-0.8676730019410492,-0.6518634815131994
28.0,605.1152954,1621.249146,837.2545776,1363.154053,1014.64386,450.6805725,674.7251587,1253.904419,791.7720947,942.1748047,-0.1606838438764651,1658799494450000.0,0.45,0.4187258589445666,0.5793609000233352,0.7021102011980817,0.466894282421681,0.5478880685414521,-1.1218670993488082,-0.9432712345155376,-0.3118605846922896,-0.8676730019410492,-0.6519632826553351
29.0,605.2207642,1621.305786,837.1010742,1362.927246,1014.644165,450.3893738,674.7251587,1253.904419,791.9101563,942.2592773,-0.170169082837414,1658799494466666.8,0.46666675,0.4187988409270211,0.5792546792030973,0.7021104122510627,0.466894282421681,0.5479836039914511,-1.121906292925356,-0.94311428929103,-0.3116590818932231,-0.8676730019410492,-0.6520217357505736
30.0,605.2307129,1621.5,837.2545776,1363.154053,1014.644165,450.3893738,674.7251587,1253.904419,792.050293,942.2061768,-0.17510185402294873,1658799494483333.2,0.48333325,0.4188057251984725,0.5793609000233352,0.7021104122510627,0.466894282421681,0.5480805753628959,-1.122040684543924,-0.9432712345155376,-0.3116590818932231,-0.8676730019410492,-0.6519849914265714
31.0,605.2307129,1621.5,837.2545776,1363.154053,1014.644165,450.3893738,674.7251587,1253.904419,792.050293,942.2061768,-0.17510185402294873,1658799494500000.0,0.5,0.4188057251984725,0.5793609000233352,0.7021104122510627,0.466894282421681,0.5480805753628959,-1.122040684543924,-0.9432712345155376,-0.3116590818932231,-0.8676730019410492,-0.6519849914265714
32.0,605.2307129,1621.5,837.2545776,1363.154053,1014.644165,450.3893738,674.7251587,1253.904419,792.050293,942.2061768,-0.17510185402294873,1658799494516666.8,0.51666675,0.4188057251984725,0.5793609000233352,0.7021104122510627,0.466894282421681,0.5480805753628959,-1.122040684543924,-0.9432712345155376,-0.3116590818932231,-0.8676730019410492,-0.6519849914265714
33.0,605.4315186,1620.882935,837.2545776,1363.154053,1014.793884,450.4794006,674.774292,1253.852051,792.050293,942.2061768,-0.17754283305245513,1658799494533333.2,0.53333325,0.4189446781217462,0.5793609000233352,0.7022140143535908,0.4669282815345801,0.5480805753628959,-1.121613689764394,-0.9432712345155376,-0.3117213783670432,-0.8676367644901901,-0.6519849914265714
34.0,605.4315186,1620.882935,837.2545776,1363.154053,1014.793884,450.4794006,674.7574463,1253.886108,792.050293,942.2061768,-0.17754283305245513,1658799494550000.0,0.55,0.4189446781217462,0.5793609000233352,0.7022140143535908,0.4669166246978489,0.5480805753628959,-1.121613689764394,-0.9432712345155376,-0.3117213783670432,-0.8676603311504388,-0.6519849914265714
35.0,605.4315186,1620.882935,837.2545776,1363.154053,1014.793884,450.4794006,674.762146,1253.730347,792.050293,942.2061768,-0.17754283305245513,1658799494566666.5,0.5666665,0.4189446781217462,0.5793609000233352,0.7022140143535908,0.4669198767820951,0.5480805753628959,-1.121613689764394,-0.9432712345155376,-0.3117213783670432,-0.8675525481229549,-0.6519849914265714
36.0,605.8811646,1621.369629,837.2545776,1363.154053,1014.721191,450.6217041,674.767395,1253.525879,792.050293,942.2061768,-0.22331592294958205,1658799494583333.2,0.58333325,0.419255822806077,0.5793609000233352,0.7021637124704693,0.4669235089693002,0.5480805753628959,-1.121950470812142,-0.9432712345155376,-0.3118198491142236,-0.8674110609723614,-0.6519849914265714
37.0,605.8811646,1621.369629,837.2470093,1363.099854,1014.848145,450.5530701,674.8798218,1253.403687,792.1092529,942.1341553,-0.22328358965251613,1658799494600000.0,0.6,0.419255822806077,0.5793556629339038,0.7022515617168865,0.4670013057276308,0.5481213742568561,-1.121950470812142,-0.9432337300548151,-0.3117723559656926,-0.8673265069203566,-0.6519351542059967
38.0,605.8811646,1621.369629,837.3496704,1363.053955,1014.848145,450.5530701,674.8798218,1253.403687,792.1508179,941.9746094,-0.2232317295578152,1658799494616666.5,0.6166665,0.419255822806077,0.5794267020525719,0.7022515617168865,0.4670013057276308,0.5481501362803239,-1.121950470812142,-0.9432019690030856,-0.3117723559656926,-0.8673265069203566,-0.6518247521148143
39.0,605.8811646,1621.369629,837.3496704,1363.053955,1014.848145,450.5530701,674.8798218,1253.403687,792.0941162,941.8096313,-0.22320020897230428,1658799494633333.5,0.6333335,0.419255822806077,0.5794267020525719,0.7022515617168865,0.4670013057276308,0.5481109000087959,-1.121950470812142,-0.9432019690030856,-0.3117723559656926,-0.8673265069203566,-0.6517105910662427
40.0,605.8811646,1621.369629,837.3496704,1363.053955,1014.848145,450.5530701,674.8798218,1253.403687,792.0941162,941.8096313,-0.22320020897230428,1658799494650000.0,0.65,0.419255822806077,0.5794267020525719,0.7022515617168865,0.4670013057276308,0.5481109000087959,-1.121950470812142,-0.9432019690030856,-0.3117723559656926,-0.8673265069203566,-0.6517105910662427
41.0,605.8811646,1621.369629,837.5376587,1362.842285,1014.848145,450.5530701,674.8798218,1253.403687,792.1546021,941.7184448,-0.2231624550513778,1658799494666666.8,0.66666675,0.419255822806077,0.5795567856300113,0.7022515617168865,0.4670013057276308,0.5481527548596384,-1.121950470812142,-0.943055498234231,-0.3117723559656926,-0.8673265069203566,-0.6516474921067108
42.0,605.8811646,1621.369629,837.5376587,1362.842285,1014.848145,450.5530701,674.8453369,1253.521729,792.0941162,941.8096313,-0.22320020897230428,1658799494683333.5,0.6833335,0.419255822806077,0.5795567856300113,0.7022515617168865,0.4669774429704292,0.5481109000087959,-1.121950470812142,-0.943055498234231,-0.3117723559656926,-0.8674081892678651,-0.6517105910662427
43.0,605.8811646,1621.369629,837.5376587,1362.842285,1014.848145,450.5530701,674.8453369,1253.521729,792.0941162,941.8096313,-0.22320020897230428,1658799494700000.0,0.7,0.419255822806077,0.5795567856300113,0.7022515617168865,0.4669774429704292,0.5481109000087959,-1.121950470812142,-0.943055498234231,-0.3117723559656926,-0.8674081892678651,-0.6517105910662427
44.0,605.8811646,1621.369629,837.5376587,1362.842285,1014.848145,450.5530701,674.8453369,1253.521729,792.0941162,941.8096313,-0.22320020897230428,1658799494716666.8,0.71666675,0.419255822806077,0.5795567856300113,0.7022515617168865,0.4669774429704292,0.5481109000087959,-1.121950470812142,-0.943055498234231,-0.3117723559656926,-0.8674081892678651,-0.6517105910662427
45.0,606.6016235,1620.759399,837.5376587,1362.842285,1014.5755,450.5603943,675.1224365,1253.598755,792.0941162,941.8096313,-0.26663603233528,1658799494733333.2,0.73333325,0.4197543637850112,0.5795567856300113,0.7020628976512452,0.4671691895167573,0.5481109000087959,-1.1215282056953184,-0.943055498234231,-0.3117774241435413,-0.8674614894872716,-0.6517105910662427
46.0,606.7289429,1620.75,836.9396973,1362.802368,1014.5755,450.5603943,675.041748,1253.445435,792.0941162,941.8096313,-0.2764330483635294,1658799494750000.0,0.75,0.4198424658798195,0.5791430101020516,0.7020628976512452,0.4671133549316355,0.5481109000087959,-1.121521701803617,-0.9430278765888378,-0.3117774241435413,-0.8673553955756131,-0.6517105910662427
47.0,606.7289429,1620.75,836.9938965,1362.741211,1014.5755,450.5603943,675.041748,1253.445435,792.0941162,941.8096313,-0.2764330483635294,1658799494766666.8,0.76666675,0.4198424658798195,0.5791805147011695,0.7020628976512452,0.4671133549316355,0.5481109000087959,-1.121521701803617,-0.9429855573522392,-0.3117774241435413,-0.8673553955756131,-0.6517105910662427
48.0,606.7289429,1620.75,836.9561768,1362.589966,1014.5755,450.5603943,675.041748,1253.445435,792.0941162,941.8096313,-0.2764330483635294,1658799494783333.2,0.78333325,0.4198424658798195,0.5791544135368101,0.7020628976512452,0.4671133549316355,0.5481109000087959,-1.121521701803617,-0.942880899292829,-0.3117774241435413,-0.8673553955756131,-0.6517105910662427
49.0,606.9607544,1621.456909,836.9561768,1362.589966,1014.5755,450.5603943,675.041748,1253.445435,792.0941162,941.8096313,-0.30976668041263183,1658799494800000.0,0.8,0.4200028741031592,0.5791544135368101,0.7020628976512452,0.4671133549316355,0.5481109000087959,-1.122010866563574,-0.942880899292829,-0.3117774241435413,-0.8673553955756131,-0.6517105910662427
50.0,606.9607544,1621.456909,836.9561768,1362.589966,1014.5755,450.5603943,675.0772705,1253.512939,792.0941162,941.8096313,-0.30976668041263183,1658799494816666.5,0.8166665,0.4200028741031592,0.5791544135368101,0.7020628976512452,0.467137935684159,0.5481109000087959,-1.122010866563574,-0.942880899292829,-0.3117774241435413,-0.8674021067901486,-0.6517105910662427
51.0,606.9607544,1621.456909,836.9561768,1362.589966,1014.5755,450.5603943,675.0772705,1253.512939,792.0941162,941.8096313,-0.30976668041263183,1658799494833333.2,0.83333325,0.4200028741031592,0.5791544135368101,0.7020628976512452,0.467137935684159,0.5481109000087959,-1.122010866563574,-0.942880899292829,-0.3117774241435413,-0.8674021067901486,-0.6517105910662427
52.0,606.9607544,1621.456909,836.9561768,1362.589966,1014.5755,450.5603943,675.1224365,1253.598755,792.0941162,941.8096313,-0.30976668041263183,1658799494850000.0,0.85,0.4200028741031592,0.5791544135368101,0.7020628976512452,0.4671691895167573,0.5481109000087959,-1.122010866563574,-0.942880899292829,-0.3117774241435413,-0.8674614894872716,-0.6517105910662427
53.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.746155,450.7391052,675.5,1253.556641,792.0941162,941.8096313,-0.34886642414229524,1658799494866666.5,0.8666665,0.420316426175428,0.5791544135368101,0.7021809869839747,0.4674304547699172,0.5481109000087959,-1.122125492551483,-0.942880899292829,-0.311901087973681,-0.8674323475684378,-0.6517105910662427
54.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.5,1253.556641,792.0941162,941.8096313,-0.34886642414229524,1658799494883333.5,0.8833335,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4674304547699172,0.5481109000087959,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8674323475684378,-0.6517105910662427
55.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.5,1253.556641,792.2006836,941.8120728,-0.3488369815157158,1658799494900000.0,0.9,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4674304547699172,0.5481846421971684,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8674323475684378,-0.6517122805280567
56.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.5,1253.556641,792.270752,941.8136597,-0.3488176085798677,1658799494916666.8,0.91666675,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4674304547699172,0.5482331279174897,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8674323475684378,-0.6517133786263376
57.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.5,1253.556641,792.3812256,941.7993164,-0.3487797414870305,1658799494933333.5,0.9333335,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4674304547699172,0.5483095731063691,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8674323475684378,-0.6517034533928188
58.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.5,1253.556641,792.7035522,941.883606,-0.3487239238838693,1658799494950000.0,0.95,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4674304547699172,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8674323475684378,-0.6517617798562687
59.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4477539,1253.466675,792.7035522,941.883606,-0.3487239238838693,1658799494966666.8,0.96666675,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673943016710526,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673700931668186,-0.6517617798562687
60.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4066772,1253.396118,792.7035522,941.883606,-0.3487239238838693,1658799494983333.2,0.98333325,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673658775399477,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673212693465414,-0.6517617798562687
61.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4066772,1253.396118,792.7035522,941.883606,-0.3487239238838693,1658799495000000.0,1.0,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673658775399477,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673212693465414,-0.6517617798562687
62.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4066772,1253.396118,792.7035522,941.883606,-0.3487239238838693,1658799495016666.8,1.01666675,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673658775399477,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673212693465414,-0.6517617798562687
63.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4477539,1253.466675,792.7035522,941.883606,-0.3487239238838693,1658799495033333.2,1.03333325,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673943016710526,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673700931668186,-0.6517617798562687
64.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4066772,1253.396118,792.7035522,941.883606,-0.3487239238838693,1658799495050000.0,1.05,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673658775399477,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673212693465414,-0.6517617798562687
65.0,607.4138794,1621.622559,836.9561768,1362.589966,1014.669495,450.5071106,675.4066772,1253.396118,792.7035522,941.883606,-0.3487239238838693,1658799495066666.5,1.0666665,0.420316426175428,0.5791544135368101,0.7021279400281454,0.4673658775399477,0.5485326156958916,-1.122125492551483,-0.942880899292829,-0.3117405530493551,-0.8673212693465414,-0.6517617798562687
66.0,607.4138794,1621.622559,837.0077515,1362.612427,1014.669495,450.5071106,675.4066772,1253.396118,792.7426758,941.8265381,-0.34868794764188094,1658799495083333.2,1.08333325,0.420316426175428,0.5791901020423255,0.7021279400281454,0.4673658775399477,0.5485596883267432,-1.122125492551483,-0.9428964417879356,-0.3117405530493551,-0.8673212693465414,-0.651722290182768
67.0,607.4138794,1621.622559,837.0077515,1362.612427,1014.669495,450.5071106,675.4066772,1253.396118,792.7426758,941.8265381,-0.34868794764188094,1658799495100000.0,1.1,0.420316426175428,0.5791901020423255,0.7021279400281454,0.4673658775399477,0.5485596883267432,-1.122125492551483,-0.9428964417879356,-0.3117405530493551,-0.8673212693465414,-0.651722290182768
68.0,607.4138794,1621.622559,837.1165161,1362.333374,1014.669495,450.5071106,675.4066772,1253.396118,792.7426758,941.8265381,-0.34868794764188094,1658799495116666.5,1.1166665,0.420316426175428,0.579265364642534,0.7021279400281454,0.4673658775399477,0.5485596883267432,-1.122125492551483,-0.9427033435337612,-0.3117405530493551,-0.8673212693465414,-0.651722290182768
69.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.7426758,941.8265381,-0.34868794764188094,1658799495133333.5,1.1333335,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5485596883267432,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.651722290182768
70.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.8151245,942.1295776,-0.34879861739381834,1658799495150000.0,1.15,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5486098211598868,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.6519319865429429
71.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.8151245,942.1295776,-0.34879861739381834,1658799495166666.8,1.16666675,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5486098211598868,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.6519319865429429
72.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.8151245,942.1295776,-0.34879861739381834,1658799495183333.5,1.1833335,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5486098211598868,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.6519319865429429
73.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.8151245,942.1295776,-0.34879861739381834,1658799495200000.0,1.2,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5486098211598868,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.6519319865429429
74.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.9970703,942.1488037,-0.34875467903517327,1658799495216666.8,1.21666675,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5487357234663819,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.6519452905616943
75.0,607.4138794,1621.622559,837.6417236,1362.347412,1014.669495,450.5071106,675.4066772,1253.396118,792.9970703,942.1488037,-0.34875467903517327,1658799495233333.2,1.23333325,0.420316426175428,0.5796287961459737,0.7021279400281454,0.4673658775399477,0.5487357234663819,-1.122125492551483,-0.9427130575067058,-0.3117405530493551,-0.8673212693465414,-0.6519452905616943
