Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Body Pink X meters,Hand Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Body Pink Y meters,Hand Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
11.0,363.4367065,1357.586548,368.2606812,1866.799194,259.4886475,1434.551758,203.3333282,1191.166626,1660787190166666.8,0.1096750930441479,0.16666675,-0.2047162593026464,0.2074335028773666,0.1461645020924792,0.1145333908110938,-0.7646999733807918,-1.0515287559840223,-0.8080528587824282,-0.6709591285625257,6.703227636249698e-05
12.0,363.4214172,1357.907104,368.3354187,1866.712524,259.4886475,1434.551758,203.8312683,1190.637817,1660787190183333.5,0.1173915065908321,0.1833335,-0.2047076471612546,0.2074756009405396,0.1461645020924792,0.114813870005423,-0.7648805358392429,-1.051479936594356,-0.8080528587824282,-0.6706612615655234,0.007716413546684203
13.0,363.5356445,1357.781616,368.5,1866.942871,259.6811218,1434.311646,203.8312683,1190.637817,1660787190200000.0,0.126071996921516,0.2,-0.2047719889989061,0.2075683061282232,0.1462729188209031,0.114813870005423,-0.7648098510859201,-1.0516096862188111,-0.8079176087386803,-0.6706612615655234,0.008680490330683896
14.0,363.4214172,1357.907104,368.7190552,1866.949951,259.6811218,1434.311646,203.9259186,1190.708984,1660787190216666.8,0.143487191644182,0.21666675,-0.2047076471612546,0.2076916953190307,0.1462729188209031,0.1148671845303769,-0.7648805358392429,-1.051613674234028,-0.8079176087386803,-0.6707013484410791,0.017415194722666005
15.0,363.4214172,1357.907104,368.8747253,1866.608521,259.6811218,1434.311646,203.722229,1190.571411,1660787190233333.2,0.162527428151492,0.23333325,-0.2047076471612546,0.2077793810150194,0.1462729188209031,0.1147524504591478,-0.7648805358392429,-1.0514213538900352,-0.8079176087386803,-0.6706238564612174,0.019040236507309988
16.0,363.3765869,1357.623413,368.8309326,1866.785034,259.6811218,1434.311646,203.722229,1190.571411,1660787190250000.0,0.155577724413381,0.25,-0.2046823951953544,0.2077547135073944,0.1462729188209031,0.1147524504591478,-0.7647207386605894,-1.051520779953589,-0.8079176087386803,-0.6706238564612174,-0.0069497037381109905
17.0,363.3765869,1357.623413,368.6408691,1866.688232,259.6811218,1434.311646,203.722229,1190.571411,1660787190266666.8,0.1422669878096274,0.26666675,-0.2046823951953544,0.2076476547319485,0.1462729188209031,0.1147524504591478,-0.7647207386605894,-1.051466253421242,-0.8079176087386803,-0.6706238564612174,-0.013310736603753592
18.0,363.4214172,1357.907104,368.5429688,1866.763062,259.6544495,1434.410278,203.722229,1190.571411,1660787190283333.2,0.132977321425827,0.28333325,-0.2047076471612546,0.207592509550292,0.1462578948748202,0.1147524504591478,-0.7648805358392429,-1.0515084035877214,-0.8079731660715705,-0.6706238564612174,-0.00928966638380041
19.0,363.4436646,1357.971802,368.4926758,1866.928711,259.6544495,1434.410278,203.722229,1190.571411,1660787190300000.0,0.1257270110133672,0.3,-0.2047201786541548,0.2075641805602781,0.1462578948748202,0.1147524504591478,-0.7649169788630418,-1.0516017101883777,-0.8079731660715705,-0.6706238564612174,-0.007250310412459798
20.0,363.3356018,1357.845825,368.6625061,1867.150024,259.8500671,1434.246582,203.722229,1190.571411,1660787190316666.5,0.1349929437656132,0.3166665,-0.2046593091498089,0.2076598423993561,0.146368082158079,0.1147524504591478,-0.7648460186662953,-1.0517263711504783,-0.8078809595547728,-0.6706238564612174,0.009265932752245992
21.0,363.3126526,1357.781616,368.1707764,1867.131714,259.8500671,1434.246582,203.722229,1190.571411,1660787190333333.2,0.0960363270554955,0.33333325,-0.2046463823477167,0.207382861392838,0.146368082158079,0.1147524504591478,-0.7648098510859201,-1.0517160575122553,-0.8078809595547728,-0.6706238564612174,-0.038956616710117686
22.0,363.4214172,1357.907104,368.2774353,1867.015991,259.6991577,1434.257568,203.8312683,1190.637817,1660787190350000.0,0.1068484694796911,0.35,-0.2047076471612546,0.2074429401098163,0.1462830780643563,0.114813870005423,-0.7648805358392429,-1.0516508731782253,-0.8078871477377066,-0.6706612615655234,0.010812142424195592
23.0,363.3995361,1357.810913,368.4393005,1867.2229,259.7050781,1434.442383,203.5,1190.810181,1660787190366666.5,0.1156965457024477,0.3666665,-0.2046953219974466,0.2075341153754475,0.1462864129012616,0.1146272735334963,-0.7648263534703561,-1.05176742066982,-0.8079912501433976,-0.6707583505845669,0.008848076222756601
24.0,363.3659668,1357.75061,368.315033,1867.209351,259.7798767,1434.498169,203.5,1190.810181,1660787190383333.5,0.10602473509155,0.3833335,-0.2046764131162013,0.2074641181041265,0.1463285453807806,0.1146272735334963,-0.7647923860576982,-1.0517597888028465,-0.8080226732248783,-0.6707583505845669,-0.009671810610897696
25.0,363.2181396,1357.904419,368.305542,1866.989258,259.7330933,1434.372681,203.5,1190.810181,1660787190400000.0,0.1095550916126097,0.4,-0.2045931451609674,0.2074587720232759,0.146302193274694,0.1146272735334963,-0.764879023435167,-1.051635815041108,-0.8079519884715556,-0.6707583505845669,0.0035303565210597077
26.0,363.2181396,1357.904419,368.305542,1866.989258,259.7094116,1434.567749,203.8591003,1191.140869,1660787190416666.8,0.1096755707800583,0.41666675,-0.2045931451609674,0.2074587720232759,0.1462888538707449,0.1148295471861453,-0.764879023435167,-1.051635815041108,-0.8080618661766841,-0.6709446201856983,0.00012047916744858944
27.0,363.1794739,1357.522095,367.9423523,1866.917236,259.4771118,1435.00769,203.8591003,1191.140869,1660787190433333.5,0.0820031608347699,0.4333335,-0.2045713655847008,0.2072541948975439,0.1461580042750871,0.1148295471861453,-0.7646636683603444,-1.0515952465620195,-0.8083096756968098,-0.6709446201856983,-0.027672409945288398
28.0,363.0855408,1357.662231,368.030304,1867.112915,259.5118713,1434.997559,203.6740723,1191.325928,1660787190450000.0,0.0852086755573479,0.45,-0.2045184550434352,0.2073037362418861,0.1461775835709809,0.1147253248020305,-0.7647426040242455,-1.0517054684306084,-0.8083039691174084,-0.6710488600314616,0.003205514722578004
29.0,363.0233154,1357.386963,367.7400513,1867.584106,259.3179016,1435.221313,203.7121277,1191.253784,1660787190466666.8,0.0528284606268105,0.46666675,-0.2044834047832557,0.2071402429955139,0.1460683245151622,0.1147467606091324,-0.7645875513444862,-1.0519708804190286,-0.8084300050435127,-0.6710082228323372,-0.0323802149305374
30.0,362.8574829,1357.25293,367.7286682,1866.63562,259.3179016,1435.221313,203.7121277,1191.253784,1660787190483333.2,0.0703458054570143,0.48333325,-0.2043899948209055,0.207133831134495,0.1460683245151622,0.1147467606091324,-0.7645120533722332,-1.051436618187261,-0.8084300050435127,-0.6710082228323372,0.0175173448302038
31.0,362.7628784,1357.172241,367.5762634,1867.175171,259.3179016,1435.221313,203.7121277,1191.253784,1660787190500000.0,0.0476557693526833,0.5,-0.2043367060941291,0.2070479847133775,0.1460683245151622,0.1147467606091324,-0.7644666029541783,-1.0517405359271248,-0.8084300050435127,-0.6710082228323372,-0.022690036104331
32.0,362.7628784,1357.172241,367.5762634,1867.175171,259.2658997,1435.170532,203.1025696,1192.37439,1660787190516666.8,0.0475409482820622,0.51666675,-0.2043367060941291,0.2070479847133775,0.1460390329376901,0.1144034093410083,-0.7644666029541783,-1.0517405359271248,-0.808401401173354,-0.6716394366430757,-0.00011482107062110031
33.0,362.7628784,1357.172241,367.5762634,1867.175171,259.2658997,1435.170532,203.1025696,1192.37439,1660787190533333.2,0.0475409482820622,0.53333325,-0.2043367060941291,0.2070479847133775,0.1460390329376901,0.1144034093410083,-0.7644666029541783,-1.0517405359271248,-0.808401401173354,-0.6716394366430757,0.0
34.0,362.8291016,1357.582275,367.3573303,1867.25061,259.1487122,1435.302368,203.1025696,1192.37439,1660787190550000.0,0.0285211660436276,0.55,-0.2043740082310366,0.206924664298934,0.1459730236815859,0.1144034093410083,-0.7646975664896871,-1.051783029130506,-0.8084756616216761,-0.6716394366430757,-0.0190197822384346
35.0,362.8397522,1357.519287,367.2653809,1866.977295,259.1487122,1435.302368,203.0,1192.5,1660787190566666.5,0.0264628558466862,0.5666665,-0.2043800074901987,0.2068728711341918,0.1459730236815859,0.1143456340407851,-0.7646620866729533,-1.0516290765346052,-0.8084756616216761,-0.6717101901164346,-0.002058310196941398
36.0,362.7695618,1357.774048,367.2653809,1866.977295,259.1487122,1435.302368,203.5,1192.5,1660787190583333.2,0.0265541098535938,0.58333325,-0.2043404707129003,0.2068728711341918,0.1459730236815859,0.1146272735334963,-0.7648055881905585,-1.0516290765346052,-0.8084756616216761,-0.6717101901164346,9.125400690759844e-05
37.0,362.7695618,1357.774048,367.2653809,1866.977295,259.3179016,1435.221313,203.5,1192.5,1660787190600000.0,0.0265541098535938,0.6,-0.2043404707129003,0.2068728711341918,0.1460683245151622,0.1146272735334963,-0.7648055881905585,-1.0516290765346052,-0.8084300050435127,-0.6717101901164346,0.0
38.0,362.7554016,1357.385254,367.6190491,1867.232544,259.3179016,1435.221313,203.5,1192.5,1660787190616666.5,0.0499423120035769,0.6166665,-0.204332494569811,0.207072084999064,0.1460683245151622,0.1146272735334963,-0.7645865887007002,-1.0517728529323551,-0.8084300050435127,-0.6717101901164346,0.0233882021499831
39.0,363.0,1358.0,367.5431213,1867.689941,259.2658997,1435.170532,203.6203766,1192.569458,1660787190633333.5,0.0349763623516703,0.6333335,-0.2044702717083989,0.2070293164649147,0.1460390329376901,0.114695079142613,-0.7649328622038727,-1.0520304950504509,-0.808401401173354,-0.6717493143482041,-0.014965949651906597
40.0,363.0297241,1357.781372,367.7486877,1867.87561,259.2658997,1435.170532,203.6666718,1192.415283,1660787190650000.0,0.0478483079347266,0.65,-0.2044870146692895,0.2071451076981436,0.1460390329376901,0.1147211562558989,-0.7648097136458477,-1.0521350784963952,-0.808401401173354,-0.6716624708106266,0.0128719455830563
41.0,363.0,1358.0,367.7575684,1867.790649,259.2658997,1435.170532,203.5344849,1192.5,1660787190666666.8,0.0501742462639501,0.66666675,-0.2044702717083989,0.2071501100098295,0.1460390329376901,0.1146466981529807,-0.7649328622038727,-1.0520872217505148,-0.808401401173354,-0.6717101901164346,0.0023259383292234953
42.0,362.9720459,1357.752686,367.6639709,1867.951172,259.2658997,1435.170532,203.2948761,1192.390991,1660787190683333.5,0.0394793066358447,0.6833335,-0.2044545257513125,0.2070973885049914,0.1460390329376901,0.1145117315512184,-0.7647935554248719,-1.052177640983092,-0.808401401173354,-0.6716487876375127,-0.010694939628105395
43.0,362.7397766,1358.023682,367.6639709,1867.951172,259.2866211,1435.210815,203.5344849,1192.5,1660787190700000.0,0.0395511201920151,0.7,-0.2043236933356637,0.2070973885049914,0.1460507048668586,0.1146466981529807,-0.7649462017768055,-1.052177640983092,-0.8084240917407237,-0.6717101901164346,7.181355617039836e-05
44.0,362.7102356,1357.965088,367.6639709,1867.951172,259.2866211,1435.210815,203.3435822,1192.76416,1660787190716666.8,0.0394882761123261,0.71666675,-0.2043070535111553,0.2070973885049914,0.1460507048668586,0.1145391666738103,-0.7649131970079336,-1.052177640983092,-0.8084240917407237,-0.6718589858932238,-6.284407968899786e-05
45.0,362.7102356,1357.965088,367.5973206,1867.936035,259.2866211,1435.210815,203.5344849,1192.5,1660787190733333.2,0.034507045542968,0.73333325,-0.2043070535111553,0.2070598457916293,0.1460507048668586,0.1146466981529807,-0.7649131970079336,-1.0521691146290897,-0.8084240917407237,-0.6717101901164346,-0.0049812305693581055
46.0,362.7102356,1357.965088,367.5973206,1867.936035,259.2866211,1435.210815,203.5344849,1192.5,1660787190750000.0,0.034507045542968,0.75,-0.2043070535111553,0.2070598457916293,0.1460507048668586,0.1146466981529807,-0.7649131970079336,-1.0521691146290897,-0.8084240917407237,-0.6717101901164346,0.0
47.0,362.7592468,1357.710693,367.3995056,1867.985352,259.2866211,1435.210815,203.5344849,1192.5,1660787190766666.8,0.0177021875086979,0.76666675,-0.2043346604901657,0.2069484207591279,0.1460507048668586,0.1146466981529807,-0.7647699016504371,-1.052196893858813,-0.8084240917407237,-0.6717101901164346,-0.016804858034270096
48.0,362.6855774,1357.635986,367.3287048,1868.048584,259.2866211,1435.210815,203.5344849,1192.5,1660787190783333.2,0.0108021684939485,0.78333325,-0.204293164065277,0.2069085401563368,0.1460507048668586,0.1146466981529807,-0.7647278207672731,-1.0522325111156197,-0.8084240917407237,-0.6717101901164346,-0.006900019014749402
49.0,362.6855774,1357.635986,367.318634,1867.789185,259.127594,1435.127563,203.3603668,1192.639648,1660787190800000.0,0.0149818126726138,0.8,-0.204293164065277,0.2069028674863304,0.1459611282433159,0.114548621086269,-0.7647278207672731,-1.0520863971100802,-0.8083771976386294,-0.6717888509001909,0.004179644178665301
50.0,362.6855774,1357.635986,367.2531433,1867.711792,259.0114136,1435.263672,203.3603668,1192.639648,1660787190816666.5,0.0112392116848291,0.8166665,-0.204293164065277,0.2068659779512798,0.145895686265478,0.114548621086269,-0.7647278207672731,-1.0520428032595612,-0.8084538649780563,-0.6717888509001909,-0.0037426009877847
51.0,362.6855774,1357.635986,366.901947,1867.5,258.9617004,1435.281006,203.814209,1192.333374,1660787190833333.2,0.0126769108789248,0.83333325,-0.204293164065277,0.2066681564557316,0.1458676838646198,0.114804260860227,-0.7647278207672731,-1.0519235052766809,-0.8084636288559895,-0.6716163331922096,0.0014376991940957002
52.0,362.6855774,1357.635986,366.901947,1867.5,259.1011353,1435.289673,203.8205109,1192.312866,1660787190850000.0,0.0126740710683071,0.85,-0.204293164065277,0.2066681564557316,0.1459462246136243,0.1148078105880652,-0.7647278207672731,-1.0519235052766809,-0.8084685107949562,-0.6716047814667766,-2.839810617700708e-06
53.0,362.5,1357.5,366.2748413,1867.964966,259.1487122,1435.302368,203.8205109,1192.312866,1660787190866666.5,-0.0719350796055869,0.8666665,-0.2041886322156876,0.2063149209932829,0.1459730236815859,0.1148078105880652,-0.7646512227111615,-1.0521854108534163,-0.8084756616216761,-0.6716047814667766,-0.084609150673894
54.0,362.5684814,1357.493164,366.1459961,1867.845703,259.0528259,1435.412598,203.8205109,1192.312866,1660787190883333.5,-0.0799669732728404,0.8833335,-0.2042272063492,0.2062423451997503,0.145919012943806,0.1148078105880652,-0.7646473721360171,-1.0521182325117782,-0.8085377518642393,-0.6716047814667766,-0.0080318936672535
55.0,362.5684814,1357.493164,366.1459961,1867.845703,258.7186584,1435.511963,203.3819427,1192.520874,1660787190900000.0,-0.0800960550405423,0.9,-0.2042272063492,0.2062423451997503,0.1457307834134447,0.1145607743373306,-0.7646473721360171,-1.0521182325117782,-0.8085937220806257,-0.6717219480019764,-0.00012908176770190516
56.0,362.5684814,1357.493164,366.0178528,1867.842285,258.4606323,1435.437012,203.8639526,1192.489746,1660787190916666.8,-0.0902003537732195,0.91666675,-0.2042272063492,0.2061701647717377,0.1455854427336242,0.1148322803847663,-0.7646473721360171,-1.052116307224206,-0.8085515037573895,-0.6717044142537181,-0.010104298732677194
57.0,362.5684814,1357.493164,365.867218,1867.75708,258.4279785,1435.326416,203.3928528,1192.244019,1660787190933333.5,-0.1006853601110321,0.9333335,-0.2042272063492,0.2060853153544243,0.14556704953429,0.1145669197673895,-0.7646473721360171,-1.052068313038253,-0.8084892073547176,-0.6715660013984671,-0.010485006337812602
58.0,362.6760559,1357.570435,365.9910583,1867.744019,258.099884,1435.332031,203.3928528,1192.244019,1660787190950000.0,-0.0905042313693412,0.95,-0.2042878008044173,0.2061550719929628,0.1453822407972073,0.1145669197673895,-0.7646908972664997,-1.0520609560514245,-0.8084923701662207,-0.6715660013984671,0.0101811287416909
59.0,362.6041565,1357.576416,366.0896301,1867.526611,258.1460876,1435.339966,203.3928528,1192.244019,1660787190966666.8,-0.0784023327129206,0.96666675,-0.2042473013833328,0.206210595416458,0.1454082663141381,0.1145669197673895,-0.7646942662381115,-1.0519384946937618,-0.8084968397849701,-0.6715660013984671,0.012101898656420598
60.0,362.5,1357.5,366.0896301,1867.526611,258.2476196,1435.425903,203.3928528,1192.244019,1660787190983333.2,-0.0784023327129206,0.98333325,-0.2041886322156876,0.206210595416458,0.1454654571560861,0.1145669197673895,-0.7646512227111615,-1.0519384946937618,-0.8085452462911403,-0.6715660013984671,0.0
61.0,362.5,1357.5,366.7608643,1866.67749,258.4439697,1435.426758,203.5,1191.5,1660787191000000.0,0.0080570530401642,1.0,-0.2041886322156876,0.206588687535615,0.1455760570412017,0.1146272735334963,-0.7646512227111615,-1.0514602026783808,-0.8085457278946729,-0.671146911131012,0.0864593857530848
62.0,362.5,1357.5,366.7608643,1866.67749,258.4439697,1435.426758,203.5,1191.5,1660787191016666.8,0.0080570530401642,1.01666675,-0.2041886322156876,0.206588687535615,0.1455760570412017,0.1146272735334963,-0.7646512227111615,-1.0514602026783808,-0.8085457278946729,-0.671146911131012,0.0
63.0,362.5,1357.5,366.7608643,1866.67749,258.0238037,1435.539673,203.4152985,1191.825195,1660787191033333.2,0.0080810500138081,1.03333325,-0.2041886322156876,0.206588687535615,0.1453393863630126,0.1145795629585126,-0.7646512227111615,-1.0514602026783808,-0.8086093305413119,-0.6713300866406765,2.3996973643899966e-05
64.0,362.5,1357.5,366.7608643,1866.67749,257.86026,1435.488403,203.9377747,1192.177734,1660787191050000.0,0.0080313943318013,1.05,-0.2041886322156876,0.206588687535615,0.1452472656336044,0.114873862822356,-0.7646512227111615,-1.0514602026783808,-0.8085804512277293,-0.6715286644509185,-4.965568200679914e-05
65.0,362.5,1357.5,366.7608643,1866.67749,258.1659851,1435.311523,203.6337433,1192.127563,1660787191066666.5,0.0080667793583745,1.0666665,-0.2041886322156876,0.206588687535615,0.1454194741577506,0.1147026083238274,-0.7646512227111615,-1.0514602026783808,-0.8084808184407878,-0.6715004041809408,3.538502657319913e-05
66.0,362.3892517,1357.666626,366.3894348,1866.6073,258.3082275,1435.327759,203.9086761,1192.091309,1660787191083333.2,-0.0364877793348171,1.08333325,-0.2041262500256264,0.2063794691036989,0.1454995963125067,0.1148574721924708,-0.7647450796353864,-1.0514206661263938,-0.808489963838395,-0.6714799830646032,-0.0445545586931916
67.0,362.3224487,1357.649292,366.215271,1866.840332,258.3082275,1435.327759,203.9086761,1192.091309,1660787191100000.0,-0.0549722725985454,1.1,-0.2040886212995632,0.2062813662951376,0.1454995963125067,0.1148574721924708,-0.7647353157574531,-1.0515519281549248,-0.808489963838395,-0.6714799830646032,-0.0184844932637283
68.0,362.3144226,1357.364014,366.4746704,1867.330688,258.1101685,1435.206177,203.9086761,1192.091309,1660787191116666.5,-0.0436271193402783,1.1166665,-0.2040841003660983,0.2064274805259888,0.1453880338399329,0.1148574721924708,-0.7645746246550498,-1.051828135385101,-0.8084214792527894,-0.6714799830646032,0.011345153258267106
69.0,362.1856689,1357.653198,366.3725586,1867.196045,258.1920471,1435.351196,203.5991516,1192.046387,1660787191133333.5,-0.0492618837438692,1.1333335,-0.2040115761125929,0.2063699630948851,0.1454341543346687,0.1146831235461474,-0.7647375159251701,-1.0517522938126664,-0.8085031654079764,-0.6714546794460202,-0.005634764403590904
70.0,362.0625,1357.546265,366.6054993,1867.250732,258.1659851,1435.311523,203.5991516,1192.046387,1660787191150000.0,0.0316397332481194,1.15,-0.2039421976595652,0.2065011736960448,0.1454194741577506,0.1146831235461474,-0.764677282813422,-1.0517830978505422,-0.8084808184407878,-0.6714546794460202,0.08090161699198861
71.0,362.0608215,1357.680176,366.6054993,1867.250732,258.1659851,1435.311523,203.1931763,1192.17041,1660787191166666.8,0.0317220039485858,1.16666675,-0.2039412521957882,0.2065011736960448,0.1454194741577506,0.1144544461910568,-0.764752712065639,-1.0517830978505422,-0.8084808184407878,-0.6715245389956291,8.227070046639556e-05
72.0,362.3447571,1357.924683,366.0698853,1867.354858,257.9649658,1435.359253,203.1931763,1192.17041,1660787191183333.5,-0.0766871152719167,1.1833335,-0.2041011871524816,0.2061994735855467,0.1453062442103962,0.1144544461910568,-0.7648904377205277,-1.0518417498381785,-0.808507703746762,-0.6715245389956291,-0.1084091192205025
73.0,362.0342407,1357.924683,365.653595,1867.941162,257.8057556,1435.5,204.53125,1191.375,1660787191200000.0,-0.1209381735802674,1.2,-0.2039262797897325,0.2059649860077214,0.1452165644504713,0.1152081549872134,-0.7648904377205277,-1.0521720025604475,-0.8085869835741232,-0.6710765012578342,-0.0442510583083507
74.0,362.1990356,1358.083984,365.7166748,1868.0,257.6129761,1435.732788,204.7058868,1192.294067,1660787191216666.8,-0.117175076600944,1.21666675,-0.2040191052938073,0.2060005175334661,0.1451079758093011,0.1153065242267348,-0.7649801686261846,-1.052205144769392,-0.8087181081625817,-0.6715941923851296,0.0037630969793233937
75.0,362.3447571,1357.924683,365.7708435,1868.170776,257.5801392,1435.829468,202.5,1197.5,1660787191233333.2,-0.1177934057256247,1.23333325,-0.2041011871524816,0.2060310296238437,0.1450894794735846,0.1140639945480738,-0.7648904377205277,-1.0523013393014065,-0.8087725659748923,-0.6745265850435476,-0.0006183291246806971
76.0,362.1990356,1358.083984,365.7652588,1868.093872,257.5150452,1435.813232,202.5,1197.5,1660787191250000.0,-0.116733769502614,1.25,-0.2040191052938073,0.2060278838796938,0.1450528133913075,0.1140639945480738,-0.7649801686261846,-1.0522580208943115,-0.8087634205772851,-0.6745265850435476,0.0010596362230107098
77.0,361.9338379,1358.0,365.8274536,1868.215698,257.5075684,1435.917969,204.1923065,1192.961548,1660787191266666.8,-0.1126826677400914,1.26666675,-0.2038697250024149,0.2060629169035364,0.1450486018669893,0.1150172352364178,-0.7649328622038727,-1.0523266429199896,-0.8088224167283813,-0.6719701704055985,0.004051101762522588
78.0,361.7688599,1357.834595,365.5625,1868.317749,257.5340881,1435.853516,204.1923065,1192.961548,1660787191283333.2,-0.1359049715912118,1.28333325,-0.2037767963619579,0.2059136741085443,0.145063539856699,0.1150172352364178,-0.7648396930432889,-1.052384126103731,-0.8087861117079338,-0.6719701704055985,-0.023222303851120382
79.0,362.0342407,1357.924683,365.5846863,1868.109253,257.4885559,1435.875366,201.6879883,1194.33667,1660787191300000.0,-0.1309904308745608,1.3,-0.2039262797897325,0.2059261711850986,0.145037892525279,0.1136066054215465,-0.7648904377205277,-1.0522666846883864,-0.8087984193537653,-0.6727447477305907,0.004914540716650984
80.0,362.1058655,1357.939209,365.0249939,1868.525024,257.3372803,1436.031616,200.8582764,1194.524414,1660787191316666.5,-0.1842724478460674,1.3166665,-0.2039666245344076,0.2056109082178779,0.1449526821587917,0.1131392461443214,-0.7648986199110699,-1.0525008797554345,-0.8088864316952376,-0.6728504999804299,-0.053282016971506585
81.0,362.1058655,1357.939209,363.9186096,1868.953491,256.7261353,1436.522949,200.8582764,1194.524414,1660787191333333.2,-0.2814102959752834,1.33333325,-0.2039666245344076,0.2049877051918864,0.1446084370232457,0.1131392461443214,-0.7648986199110699,-1.0527422262124817,-0.8091631892489822,-0.6728504999804299,-0.097137848129216
82.0,362.1058655,1357.939209,363.9186096,1868.953491,256.7624817,1436.553345,201.2584076,1195.062866,1660787191350000.0,-0.2815797075300628,1.35,-0.2039666245344076,0.2049877051918864,0.1446289101865615,0.1133646316406934,-0.7648986199110699,-1.0527422262124817,-0.8091803106770231,-0.6731537986766887,-0.0001694115547793973
83.0,362.1058655,1357.939209,363.7373657,1869.131348,256.4126892,1436.561279,201.2584076,1195.062866,1660787191366666.5,-0.2995868106647874,1.3666665,-0.2039666245344076,0.2048856143117803,0.144431879422053,0.1133646316406934,-0.7648986199110699,-1.0528424093229918,-0.8091847797324935,-0.6731537986766887,-0.01800710313472459
84.0,362.2718811,1358.096924,363.1493225,1869.266724,256.4126892,1436.561279,201.2584076,1195.062866,1660787191383333.5,-0.3494475869357065,1.3833335,-0.2040601376331399,0.2045543819346997,0.144431879422053,0.1133646316406934,-0.7649874574562558,-1.0529186637789223,-0.8091847797324935,-0.6731537986766887,-0.049860776270919116
85.0,362.1347046,1358.173462,362.7466736,1869.312012,255.9671021,1436.735352,201.5249939,1193.894409,1660787191400000.0,-0.3819119109195145,1.4,-0.2039828689933961,0.2043275782708262,0.1441808895724476,0.1135147941012849,-0.7650305697032421,-1.0529441735576142,-0.8092828313953229,-0.6724956314032188,-0.032464323983808
