Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Elbow Green X,Elbow Green Y,angles,Timestamp (microseconds),Seconds,Shoulder Pink X meters,Hand Pink X meters,Head Pink X meters,Elbow Green X meters,Shoulder Pink Y meters,Hand Pink Y meters,Head Pink Y meters,Elbow Green Y meters,angular velocity,Shoulder Pink m/s,Hand Pink m/s,Head Pink m/s,Elbow Green m/s
14.0,250.298172,557.1627808,930.4692383,745.8640747,275.9689026,288.0579834,541.7176514,741.8195801,148.2358431837124,1658795937216666.8,0.21666675,0.2027538916705846,0.7537260765335898,0.2235484523722791,0.4388180749797851,-0.4513293932534389,-0.6041867689017907,-0.2333412053889497,-0.6009105283546139,0.4327362367029131,0.0024292768726235227,0.0,0.0,0.0
15.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.9219971,741.5,148.29611947213786,1658795937233333.2,0.23333325,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389836050976844,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6006516526766266,3.616613471662074,0.021828103202595598,0.0,0.0,0.018436393674105107
16.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.9487305,741.8846436,148.18783937467316,1658795937250000.0,0.25,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4390052604731284,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6009632330057317,-6.496773364015178,0.0,0.0,0.0,0.01873991793939472
17.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.9487305,741.8846436,148.18783937467316,1658795937266666.8,0.26666675,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4390052604731284,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6009632330057317,0.0,0.0,0.0,0.0,0.0
18.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.9487305,741.8846436,148.18783937467316,1658795937283333.2,0.28333325,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4390052604731284,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6009632330057317,0.0,0.0,0.0,0.0,0.0
19.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.9476929,741.9705811,148.16302095224114,1658795937300000.0,0.3,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4390044199658393,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6010328466286607,-1.489097900431686,0.0,0.0,0.0,0.0041771218104455065
20.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.883667,741.9244995,148.17048216377106,1658795937316666.5,0.3166665,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389525558220104,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6009955182548267,0.447677168566563,0.0,0.0,0.0,0.0038340408017530072
21.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.8504639,741.7258301,148.22463879548457,1658795937333333.2,0.33333325,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389256596697664,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008345862205094,3.2493816559023614,0.0,0.0,0.0,0.00978984584301756
22.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.8504639,741.7258301,148.22463879548457,1658795937350000.0,0.35,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389256596697664,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008345862205094,0.0,0.0,0.0,0.0,0.0
23.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.8504639,741.7258301,148.22463879548457,1658795937366666.5,0.3666665,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389256596697664,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008345862205094,0.0,0.0,0.0,0.0,0.0
24.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.8504639,741.7258301,148.22463879548457,1658795937383333.5,0.3833335,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389256596697664,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008345862205094,0.0,0.0,0.0,0.0,0.0
25.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.8504639,741.7258301,148.22463879548457,1658795937400000.0,0.4,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4389256596697664,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008345862205094,0.0,0.0,0.0,0.0,0.0
26.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.20483182698612,1658795937416666.8,0.41666675,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,-1.1884121678457569,0.0,0.0,0.0,0.0036293656945986983
27.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.20483182698612,1658795937433333.5,0.4333335,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
28.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.20483182698612,1658795937450000.0,0.45,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
29.0,250.7405853,557.0855103,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.20483182698612,1658795937466666.8,0.46666675,0.2031122683122719,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4512668003289236,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
30.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937483333.2,0.48333325,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,2.132935392929914,0.01061958469022189,0.0,0.0,0.0
31.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937500000.0,0.5,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
32.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937516666.8,0.51666675,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
33.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937533333.2,0.53333325,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
34.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937550000.0,0.55,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
35.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937566666.5,0.5666665,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
36.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937583333.2,0.58333325,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
37.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937600000.0,0.6,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
38.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937616666.5,0.6166665,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
39.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937633333.5,0.6333335,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
40.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937650000.0,0.65,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
41.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.796814,741.777771,148.2403803947124,1658795937666666.8,0.66666675,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4388822005988278,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008766609169713,0.0,0.0,0.0,0.0,0.0
42.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,542.1311035,741.7715454,148.2724119820476,1658795937683333.5,0.6833335,0.203050132741665,0.7537260765335898,0.2235484523722791,0.4391529916179073,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.6008716178732372,1.921885630684529,0.0,0.0,0.0,0.016250278455924857
43.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.9743652,742.2991333,148.1064338358539,1658795937700000.0,0.7,0.203050132741665,0.7537260765335898,0.2235484523722791,0.439026025847263,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.601298990151143,-9.958788359506164,0.0,0.0,0.0,0.026750000654497598
44.0,250.6638794,557.2901001,930.4692383,745.8640747,275.9689026,288.0579834,541.9743652,742.2991333,148.1064338358539,1658795937716666.8,0.71666675,0.203050132741665,0.7537260765335898,0.2235484523722791,0.439026025847263,-0.4514325281798889,-0.6041867689017907,-0.2333412053889497,-0.601298990151143,0.0,0.0,0.0,0.0,0.0
45.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,541.9743652,742.2991333,148.051054627995,1658795937733333.2,0.73333325,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.439026025847263,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.601298990151143,-3.3227856993904648,0.020741114923619314,0.0,0.0,0.0
46.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,541.9743652,742.2991333,148.051054627995,1658795937750000.0,0.75,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.439026025847263,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.601298990151143,0.0,0.0,0.0,0.0,0.0
47.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,541.9743652,742.2991333,148.051054627995,1658795937766666.8,0.76666675,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.439026025847263,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.601298990151143,0.0,0.0,0.0,0.0,0.0
48.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,542.1201782,741.9689941,148.1591590749425,1658795937783333.2,0.78333325,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4391441415848648,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6010315610802147,6.486331680166384,0.0,0.0,0.0,0.017541114206581585
49.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,541.6928711,742.1086426,148.08033284051922,1658795937800000.0,0.8,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4387980017118838,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6011446832681024,-4.729550417644385,0.0,0.0,0.0,0.021849347537518892
50.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,541.7301636,741.916687,148.13889943229984,1658795937816666.5,0.8166665,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4388282104802687,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6009891897436513,3.51403064714358,0.0,0.0,0.0,0.009504046559271687
51.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,542.0735474,741.6568604,148.24472834696272,1658795937833333.2,0.83333325,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4391063683318836,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6007787173543063,6.349703131257088,0.0,0.0,0.0,0.020928772097994774
52.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,542.0735474,741.6568604,148.24472834696272,1658795937850000.0,0.85,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4391063683318836,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6007787173543063,0.0,0.0,0.0,0.0,0.0
53.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,542.0735474,741.6568604,148.24472834696272,1658795937866666.5,0.8666665,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4391063683318836,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6007787173543063,0.0,0.0,0.0,0.0,0.0
54.0,250.6184082,556.8657837,930.4692383,745.8640747,275.9689026,288.0579834,542.0735474,741.6568604,148.24472834696272,1658795937883333.5,0.8833335,0.2030132988220032,0.7537260765335898,0.2235484523722791,0.4391063683318836,-0.4510888109217394,-0.6041867689017907,-0.2333412053889497,-0.6007787173543063,0.0,0.0,0.0,0.0,0.0
55.0,250.5669708,556.9241333,930.4692383,745.8640747,275.9689026,288.0579834,542.0735474,741.6568604,148.25748250153882,1658795937900000.0,0.9,0.2029716319854295,0.7537260765335898,0.2235484523722791,0.4391063683318836,-0.4511360769819863,-0.6041867689017907,-0.2333412053889497,-0.6007787173543063,0.7652569271353011,0.0037805741094130542,0.0,0.0,0.0
56.0,250.5669708,556.9241333,930.4692383,745.8640747,275.9689026,288.0579834,542.0735474,741.6568604,148.25748250153882,1658795937916666.8,0.91666675,0.2029716319854295,0.7537260765335898,0.2235484523722791,0.4391063683318836,-0.4511360769819863,-0.6041867689017907,-0.2333412053889497,-0.6007787173543063,0.0,0.0,0.0,0.0,0.0
57.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.0735474,741.6568604,148.25838741162374,1658795937933333.5,0.9333335,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4391063683318836,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6007787173543063,0.0542943336239378,0.016032632548091428,0.015282364067986234,0.0,0.0
58.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.1871948,741.4291992,148.33419281929588,1658795937950000.0,0.95,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4391984283435254,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6005943005289113,4.5483699440275664,0.0,0.0,0.0,0.012367077279462572
59.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.1871948,741.4291992,148.33419281929588,1658795937966666.8,0.96666675,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4391984283435254,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6005943005289113,0.0,0.0,0.0,0.0,0.0
60.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.2675171,741.2850952,148.38294662579196,1658795937983333.2,0.98333325,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4392634933768925,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6004775691657861,2.9252576423412298,0.0,0.0,0.0,0.008018404513047117
61.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.2675171,741.2850952,148.38294662579196,1658795938000000.0,1.0,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4392634933768925,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6004775691657861,0.0,0.0,0.0,0.0,0.0
62.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.2675171,741.2850952,148.38294662579196,1658795938016666.8,1.01666675,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4392634933768925,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6004775691657861,0.0,0.0,0.0,0.0,0.0
63.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.2675171,741.2850952,148.38294662579196,1658795938033333.2,1.03333325,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4392634933768925,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6004775691657861,0.0,0.0,0.0,0.0,0.0
64.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.2675171,741.2850952,148.38294662579196,1658795938050000.0,1.05,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4392634933768925,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6004775691657861,0.0,0.0,0.0,0.0,0.0
65.0,250.6694794,557.2376709,930.6856079,745.6359253,275.9689026,288.0579834,542.569458,741.6203613,148.31365257621215,1658795938066666.5,1.0666665,0.2030546690184755,0.753901346604836,0.2235484523722791,0.4395080804309663,-0.4513900579362901,-0.6040019566102639,-0.2333412053889497,-0.6007491512791394,-4.157684551634124,0.0,0.0,0.0,0.021929131691204157
66.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938083333.2,1.08333325,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.8244045145103238,0.0,0.015282364067986234,0.0,0.006250762571537052
67.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938100000.0,1.1,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
68.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938116666.5,1.1166665,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
69.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938133333.5,1.1333335,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
70.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938150000.0,1.15,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
71.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938166666.8,1.16666675,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
72.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938183333.5,1.1833335,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
73.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938200000.0,1.2,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
74.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938216666.8,1.21666675,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
75.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938233333.2,1.23333325,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
76.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938250000.0,1.25,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
77.0,250.6694794,557.2376709,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32739272015436,1658795938266666.8,1.26666675,0.2030546690184755,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513900579362901,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,0.0,0.0,0.0,0.0,0.0
78.0,250.608017,557.1516724,930.4692383,745.8640747,275.9689026,288.0579834,542.6539917,741.7172852,148.32077984138712,1658795938283333.2,1.28333325,0.2030048814363615,0.7537260765335898,0.2235484523722791,0.4395765569065049,-0.4513203949003458,-0.6041867689017907,-0.2333412053889497,-0.6008276644291312,-0.3967766938014901,0.005137535486499703,0.0,0.0,0.0
